Matricula,Oferta Educativa,Grado,Grupo,Genero,Estado Nacimiento,Municipio Nacimiento,Estado,Municipio,Estatus,Promedio Final,Promedio Cuatrimestre Anterior,Bachillerato de Procedencia,Bachillerato (Estado),Bachillerato (Municipio),Promedio Bachillerato
1725110488,Industrial,tercero ,32,Hombre,HIDALGO,TULANCINGO DE BRAVO,HIDALGO,TULANCINGO DE BRAVO,Regular,9.11,8.43,cbtis 179,Hidalgo,Tulancingo de Bravo,7.4
1725111096,Nanotecnología,tercero ,31,Hombre,HIDALGO,TLANCHINOL,HIDALGO,TLANCHINOL,Abandono,9.27,8.75,COBAEH,Hidalgo,Tlanchinol,8.8
1725110720,Nanotecnología,tercero ,31,Mujer,HIDALGO,TULANCINGO DE BRAVO,HIDALGO,TULANCINGO DE BRAVO,Abandono,9.25,8.73,CECyTE,Hidalgo,Santiago Tulantepec de Lugo Guerrero,8.5
1725110535,Nanotecnología,tercero ,31,Mujer,PUEBLA,HUAUCHINANGO,PUEBLA,HUAUCHINANGO,Abandono,9.48,9.21,Centro de Bachillerato Tecnológico Industrial y de Servicios C.B.T.I.S No.86,Puebla,Huauchinango,7.4
1725110694,Nanotecnología,tercero ,31,Hombre,JALISCO,ZAPOTLÁN EL GRANDE,HIDALGO,TULANCINGO DE BRAVO,Abandono,9.4,9.0,COLEGIO DE ESTUDIOS CIENTIFICOS Y TECNOLOGICOS DEL ESTADO DE HIDALGO PLANTEL TULANCINGO,Hidalgo,Tulancingo de Bravo,8.5
1725110298,Nanotecnología,tercero ,31,Hombre,HIDALGO,SANTIAGO TULANTEPEC DE LUGO GUERRERO,HIDALGO,SANTIAGO TULANTEPEC DE LUGO GUERRERO,Abandono,9.28,8.8,CECYTE,Hidalgo,Santiago Tulantepec de Lugo Guerrero,9.2
1725110594,Nanotecnología,tercero ,31,Mujer,HIDALGO,PACHUCA DE SOTO,HIDALGO,MINERAL DE LA REFORMA,Abandono,9.44,9.11,ESCUELA PREPARATORIA NO. 1,Hidalgo,Pachuca de Soto,8.98
1725110645,Nanotecnología,tercero ,31,Mujer,HIDALGO,CUAUTEPEC DE HINOJOSA,HIDALGO,CUAUTEPEC DE HINOJOSA,Abandono,9.14,8.52,CECYTEH Plantel Santiago Tulantepec,Hidalgo,Santiago Tulantepec de Lugo Guerrero,8.0
1725111017,Nanotecnología,tercero ,31,Mujer,HIDALGO,SANTIAGO TULANTEPEC DE LUGO GUERRERO,HIDALGO,SANTIAGO TULANTEPEC DE LUGO GUERRERO,Abandono,8.95,8.11,Cecyteh hidalgo,Hidalgo,Tulancingo de Bravo,7.5
1725111043,Nanotecnología,tercero ,31,Hombre,HIDALGO,TULANCINGO DE BRAVO,HIDALGO,TULANCINGO DE BRAVO,Abandono,9.17,8.56,Preparatoria Albert Einstein,Hidalgo,Tulancingo de Bravo,8.1
1725110357,Nanotecnología,tercero ,31,Hombre,HIDALGO,APAN,PUEBLA,CHIGNAHUAPAN,Abandono,9.12,8.44,Preparatoria 2,Hidalgo,Tulancingo de Bravo,8.0
1725110668,Nanotecnología,tercero ,31,Hombre,HIDALGO,TULANCINGO DE BRAVO,HIDALGO,SANTIAGO TULANTEPEC DE LUGO GUERRERO,Abandono,9.45,9.15,"Centro de Bachillerato Tecnológico, Industrial y de Servicios №287",Hidalgo,Santiago Tulantepec de Lugo Guerrero,9.0
1725110662,Nanotecnología,tercero ,31,Hombre,HIDALGO,METEPEC,HIDALGO,ACAXOCHITLÁN,Abandono,9.19,8.61,CECYTEH acaxochitlan,Hidalgo,Acaxochitlán,7.9
1725110691,Nanotecnología,tercero ,31,Mujer,HIDALGO,PACHUCA DE SOTO,HIDALGO,PACHUCA DE SOTO,Abandono,9.53,9.29,PREPARATORIA NUMERO UNO,Hidalgo,Pachuca de Soto,8.67
1725110750,Nanotecnología,tercero ,31,Mujer,HIDALGO,PACHUCA DE SOTO,HIDALGO,TULANCINGO DE BRAVO,Abandono,9.29,8.8,Cecyteh Tulancingo,Hidalgo,Tulancingo de Bravo,8.5
1725110293,Diseño Digital y Producción Audiovisual,tercero ,32,Hombre,HIDALGO,TULANCINGO DE BRAVO,HIDALGO,SANTIAGO TULANTEPEC DE LUGO GUERRERO,Abandono,9.17,8.55,Preparatoria Tollancingo,Hidalgo,Tulancingo de Bravo,8.1
1725111115,Diseño Digital y Producción Audiovisual,tercero ,32,Mujer,HIDALGO,MIXQUIAHUALA DE JUÁREZ,HIDALGO,MIXQUIAHUALA DE JUÁREZ,Regular,9.48,9.2,Centro Educativo ICHTHUS A.C,Chiapas,La Trinitaria,8.54
1725110374,Diseño Digital y Producción Audiovisual,tercero ,32,Mujer,HIDALGO,TULANCINGO DE BRAVO,HIDALGO,TULANCINGO DE BRAVO,Abandono,8.91,8.08,Centro de Bachillerato Tecnológico Industrial y de servicios No.179,Hidalgo,Tulancingo de Bravo,8.0
1725110396,Diseño Digital y Producción Audiovisual,tercero ,32,Mujer,HIDALGO,TULANCINGO DE BRAVO,HIDALGO,TULANCINGO DE BRAVO,Abandono,9.08,8.42,Conalep,Hidalgo,Tulancingo de Bravo,8.6
1725110616,Diseño Digital y Producción Audiovisual,tercero ,32,Mujer,HIDALGO,TULANCINGO DE BRAVO,HIDALGO,TULANCINGO DE BRAVO,Abandono,8.84,7.88,CEVAL,Hidalgo,Tulancingo de Bravo,8.9
1725110671,Diseño Digital y Producción Audiovisual,tercero ,32,Mujer,Desconocido,Desconocido,HIDALGO,CUAUTEPEC DE HINOJOSA,Abandono,8.87,7.99,CECyTEH,Hidalgo,Santiago Tulantepec de Lugo Guerrero,9.3
1725110867,Diseño Digital y Producción Audiovisual,tercero ,32,Mujer,HIDALGO,TULANCINGO DE BRAVO,HIDALGO,TULANCINGO DE BRAVO,Regular,9.69,9.56,Colegio de Bachilleres del Estado de Hidalgo,Hidalgo,Tulancingo de Bravo,8.7
1725110782,Diseño Digital y Producción Audiovisual,tercero ,32,Mujer,HIDALGO,PACHUCA DE SOTO,HIDALGO,TULANCINGO DE BRAVO,Abandono,9.18,8.59,Desconocido,Desconocido,Desconocido,8.6
1725110351,Diseño Digital y Producción Audiovisual,tercero ,32,Mujer,HIDALGO,TULANCINGO DE BRAVO,HIDALGO,TULANCINGO DE BRAVO,Abandono,9.48,9.19,Preparatoria Tollancingo,Hidalgo,Tulancingo de Bravo,8.7
1725110219,Diseño Digital y Producción Audiovisual,tercero ,32,Mujer,HIDALGO,TULANCINGO DE BRAVO,HIDALGO,TULANCINGO DE BRAVO,Abandono,9.6,9.45,ESCUELA PREPARATORIA NO.2 UAEH,Hidalgo,Tulancingo de Bravo,8.44
1725110946,Diseño Digital y Producción Audiovisual,tercero ,32,Mujer,HIDALGO,PACHUCA DE SOTO,HIDALGO,TULANCINGO DE BRAVO,Abandono,9.49,9.24,"Centro de Bachillerato Tecnológico Industrial y de Servicios No. 179 ""ING. DAVID MARIANO URIBE PEVEDILLA""",Hidalgo,Tulancingo de Bravo,7.8
1725110099,Diseño Digital y Producción Audiovisual,tercero ,32,Mujer,HIDALGO,TULANCINGO DE BRAVO,HIDALGO,TULANCINGO DE BRAVO,Abandono,9.29,8.78,Preparatoria Federal por Cooperación Albert Einstein,Hidalgo,Tulancingo de Bravo,8.6
1725110336,Diseño Digital y Producción Audiovisual,tercero ,32,Mujer,VERACRUZ DE IGNACIO DE LA LLAVE,POZA RICA DE HIDALGO,HIDALGO,SAN BARTOLO TUTOTEPEC,Abandono,9.42,9.13,Colegio Pedro de Gante,Hidalgo,Tulancingo de Bravo,9.08
1725110872,Diseño Digital y Producción Audiovisual,tercero ,32,Mujer,CIUDAD DE MÉXICO,COYOACÁN,HIDALGO,SANTIAGO TULANTEPEC DE LUGO GUERRERO,Regular,8.85,7.91,Centro de Estudios Valores con Libertad (CEVAL),Hidalgo,Tulancingo de Bravo,9.0
1725110462,Diseño Digital y Producción Audiovisual,tercero ,32,Mujer,HIDALGO,PACHUCA DE SOTO,HIDALGO,METEPEC,Abandono,9.12,8.47,Centro de bachillerato tecnológico agropecuario No.126,Hidalgo,Metepec,9.1
1725110470,Diseño Digital y Producción Audiovisual,tercero ,32,Mujer,HIDALGO,PACHUCA DE SOTO,HIDALGO,TULANCINGO DE BRAVO,Regular,8.99,8.19,Preparatoria número dos,Hidalgo,Tulancingo de Bravo,7.98
1725110366,Diseño Digital y Producción Audiovisual,tercero ,32,Mujer,HIDALGO,TULANCINGO DE BRAVO,HIDALGO,TULANCINGO DE BRAVO,Abandono,9.34,8.88,CONALEP,Hidalgo,Tulancingo de Bravo,9.7
1725110006,Diseño Digital y Producción Audiovisual,tercero ,32,Hombre,PUEBLA,XICOTEPEC,PUEBLA,XICOTEPEC,Abandono,8.95,8.1,Colegio de bachilleres del estado de Puebla,Puebla,Xicotepec,7.0
1725110434,Diseño Digital y Producción Audiovisual,tercero ,32,Mujer,HIDALGO,TULANCINGO DE BRAVO,HIDALGO,TULANCINGO DE BRAVO,Abandono,9.15,8.56,Cecyteh,Hidalgo,Tulancingo de Bravo,8.9
1725110966,Diseño Digital y Producción Audiovisual,tercero ,32,Mujer,PUEBLA,XICOTEPEC,HIDALGO,TULANCINGO DE BRAVO,Abandono,9.11,8.41,Conalep Tulancingo,Hidalgo,Tulancingo de Bravo,9.7
1725110973,Diseño Digital y Producción Audiovisual,tercero ,32,Hombre,CIUDAD DE MÉXICO,AZCAPOTZALCO,HIDALGO,TULANCINGO DE BRAVO,Abandono,9.11,8.42,Preparatoria general Numero 2,Hidalgo,Tulancingo de Bravo,8.6
1725110591,Diseño Digital y Producción Audiovisual,tercero ,32,Mujer,Desconocido,Desconocido,HIDALGO,CUAUTEPEC DE HINOJOSA,Abandono,8.7,7.66,Revalidación de estudios de bachillerato,Hidalgo,San Agustín Tlaxiaca,8.0
1725110344,Diseño Digital y Producción Audiovisual,tercero ,32,Hombre,HIDALGO,CUAUTEPEC DE HINOJOSA,HIDALGO,CUAUTEPEC DE HINOJOSA,Abandono,8.63,7.52,COBAEH Plantel Cuautepec de Hinojosa,Hidalgo,Cuautepec de Hinojosa,7.9
1725110421,Diseño Digital y Producción Audiovisual,tercero ,32,Hombre,BAJA CALIFORNIA,TIJUANA,HIDALGO,CUAUTEPEC DE HINOJOSA,Abandono,8.88,7.99,COBAEH,Hidalgo,Cuautepec de Hinojosa,8.0
1725110456,Diseño Digital y Producción Audiovisual,tercero ,32,Mujer,HIDALGO,TULANCINGO DE BRAVO,HIDALGO,TULANCINGO DE BRAVO,Abandono,8.98,8.16,Prepa 2,Hidalgo,Tulancingo de Bravo,8.3
1725110522,Diseño Digital y Producción Audiovisual,tercero ,32,Mujer,PUEBLA,XICOTEPEC,PUEBLA,XICOTEPEC,Abandono,9.19,8.63,"Colegio de Bachilleres del Estado de Puebla, Plantel 11.",Puebla,Xicotepec,9.6
1725110883,Diseño Digital y Producción Audiovisual,tercero ,32,Mujer,MICHOACÁN DE OCAMPO,TACÁMBARO,HIDALGO,TULANCINGO DE BRAVO,Abandono,9.44,9.15,Cbtis179,Hidalgo,Tulancingo de Bravo,9.3
1725110634,Diseño Digital y Producción Audiovisual,tercero ,32,Mujer,HIDALGO,PACHUCA DE SOTO,HIDALGO,CUAUTEPEC DE HINOJOSA,Abandono,9.57,9.43,Escuela Preparatoria Número 2,Hidalgo,Tulancingo de Bravo,8.63
1725110502,Diseño Digital y Producción Audiovisual,tercero ,31,Hombre,HIDALGO,PACHUCA DE SOTO,HIDALGO,TULANCINGO DE BRAVO,Abandono,9.3,8.81,Centro de Bachillerato Tecnológico y de Servicios Num 179,Hidalgo,Tulancingo de Bravo,8.0
1725110008,Diseño Digital y Producción Audiovisual,tercero ,31,Mujer,HIDALGO,PACHUCA DE SOTO,HIDALGO,TULANCINGO DE BRAVO,Abandono,9.37,8.98,Preparatoria número dos,Hidalgo,Tulancingo de Bravo,8.24
1725110924,Diseño Digital y Producción Audiovisual,tercero ,31,Mujer,HIDALGO,TULANCINGO DE BRAVO,HIDALGO,TULANCINGO DE BRAVO,Abandono,9.22,8.63,Preparatoria Número 2,Hidalgo,Tulancingo de Bravo,8.61
1725110120,Diseño Digital y Producción Audiovisual,tercero ,31,Mujer,MÉXICO,TLALNEPANTLA DE BAZ,PUEBLA,PAHUATLÁN,Abandono,9.46,9.1,bachillerato oficial general Miguel Hidalgo y costilla,Puebla,Pahuatlán,9.2
1725110904,Diseño Digital y Producción Audiovisual,tercero ,31,Hombre,HIDALGO,TULANCINGO DE BRAVO,HIDALGO,TULANCINGO DE BRAVO,Abandono,9.11,8.42,Centro de estudios valores y libertad,Hidalgo,Tulancingo de Bravo,8.7
1725110970,Diseño Digital y Producción Audiovisual,tercero ,31,Hombre,HIDALGO,TULANCINGO DE BRAVO,HIDALGO,TULANCINGO DE BRAVO,Regular,9.02,8.28,bachillerato etac campus Tulancingo,Hidalgo,Tulancingo de Bravo,7.9
1725110383,Diseño Digital y Producción Audiovisual,tercero ,31,Mujer,HIDALGO,TEPEAPULCO,HIDALGO,ZEMPOALA,Abandono,9.16,8.48,Centro de Bachillerato Tecnológico industrial y de servicios No.59 Miguel Hidalgo y Costilla,Hidalgo,Tepeapulco,7.2
1725110563,Diseño Digital y Producción Audiovisual,tercero ,31,Mujer,HIDALGO,METEPEC,HIDALGO,METEPEC,Abandono,9.66,9.54,Escuela Preparatoria Número 2,Hidalgo,Tulancingo de Bravo,8.43
1725111073,Diseño Digital y Producción Audiovisual,tercero ,31,Mujer,HIDALGO,PACHUCA DE SOTO,HIDALGO,SANTIAGO TULANTEPEC DE LUGO GUERRERO,Abandono,9.36,8.99,CECyTE,Hidalgo,Santiago Tulantepec de Lugo Guerrero,8.9
1725111151,Diseño Digital y Producción Audiovisual,tercero ,31,Hombre,HIDALGO,TULANCINGO DE BRAVO,HIDALGO,TULANCINGO DE BRAVO,Regular,9.35,8.94,Preparatoria No. 2 UAEH,Hidalgo,Tulancingo de Bravo,8.49
1725110097,Diseño Digital y Producción Audiovisual,tercero ,31,Hombre,HIDALGO,TULANCINGO DE BRAVO,HIDALGO,CUAUTEPEC DE HINOJOSA,Abandono,9.2,8.65,Escuela Preparatoria No. 2 UAEH,Hidalgo,Tulancingo de Bravo,8.86
1725110852,Diseño Digital y Producción Audiovisual,tercero ,31,Mujer,HIDALGO,TULANCINGO DE BRAVO,HIDALGO,TULANCINGO DE BRAVO,Abandono,9.36,8.96,Centro de Estudios Valores con Libertad Ceval,Hidalgo,Tulancingo de Bravo,8.0
1725110986,Diseño Digital y Producción Audiovisual,tercero ,31,Mujer,HIDALGO,PACHUCA DE SOTO,HIDALGO,PACHUCA DE SOTO,Regular,9.45,9.12,instituto tecnologico latinoamericano,Hidalgo,Mineral de la Reforma,9.2
1725110967,Diseño Digital y Producción Audiovisual,tercero ,31,Hombre,HIDALGO,TULANCINGO DE BRAVO,HIDALGO,TULANCINGO DE BRAVO,Abandono,9.58,9.39,Escuela Preparatoria Número 2 de la Universidad Autónoma del Estado de Hidalgo,Hidalgo,Tulancingo de Bravo,9.2
1725111027,Diseño Digital y Producción Audiovisual,tercero ,31,Mujer,HIDALGO,METEPEC,HIDALGO,ACAXOCHITLÁN,Regular,9.63,9.47,Colegio de Estudios Científicos y  Tecnológicos del Estado de Hidalgo Acaxochitlán,Hidalgo,Acaxochitlán,8.5
1725110726,Diseño Digital y Producción Audiovisual,tercero ,31,Mujer,HIDALGO,ACAXOCHITLÁN,HIDALGO,ACAXOCHITLÁN,Abandono,9.09,8.45,preparatoria 2 uaeh,Hidalgo,Tulancingo de Bravo,8.38
1725110012,Diseño Digital y Producción Audiovisual,tercero ,31,Hombre,HIDALGO,PACHUCA DE SOTO,HIDALGO,TULANCINGO DE BRAVO,Regular,9.48,9.19,ESCUELA PREPARATORIA NUMERO 2,Hidalgo,Tulancingo de Bravo,9.02
1725110583,Diseño Digital y Producción Audiovisual,tercero ,31,Hombre,HIDALGO,TULANCINGO DE BRAVO,HIDALGO,TULANCINGO DE BRAVO,Abandono,9.13,8.45,Conalep,Hidalgo,Tulancingo de Bravo,8.2
1725110951,Diseño Digital y Producción Audiovisual,tercero ,31,Hombre,HIDALGO,METEPEC,HIDALGO,CUAUTEPEC DE HINOJOSA,Abandono,9.22,8.68,Escuela Preparatoria Número 2,Hidalgo,Tulancingo de Bravo,9.0
1725110761,Diseño Digital y Producción Audiovisual,tercero ,31,Mujer,HIDALGO,SANTIAGO TULANTEPEC DE LUGO GUERRERO,HIDALGO,SANTIAGO TULANTEPEC DE LUGO GUERRERO,Abandono,9.38,8.97,Escuela Superior de Ciudad Sahagún UAEH,Hidalgo,Tepeapulco,8.69
1725111136,Diseño Digital y Producción Audiovisual,tercero ,31,Hombre,HIDALGO,TULANCINGO DE BRAVO,HIDALGO,TULANCINGO DE BRAVO,Regular,9.0,8.24,Cecyteh Tulancingo,Hidalgo,Tulancingo de Bravo,8.3
1725110605,Diseño Digital y Producción Audiovisual,tercero ,31,Hombre,PUEBLA,XICOTEPEC,PUEBLA,XICOTEPEC,Abandono,9.03,8.26,Colegio de Estudios Cientificos y Tecnologicos del Estado de Puebla Plantel Xicotepec,Puebla,Xicotepec,8.6
1725110728,Diseño Digital y Producción Audiovisual,tercero ,31,Mujer,HIDALGO,TULANCINGO DE BRAVO,HIDALGO,SANTIAGO TULANTEPEC DE LUGO GUERRERO,Abandono,9.21,8.66,CECyTE,Hidalgo,Santiago Tulantepec de Lugo Guerrero,8.8
1725110320,Diseño Digital y Producción Audiovisual,tercero ,33,Hombre,HIDALGO,TULANCINGO DE BRAVO,HIDALGO,SANTIAGO TULANTEPEC DE LUGO GUERRERO,Abandono,9.22,8.69,Escuela Preparatoria Número 2 UAEH,Hidalgo,Tulancingo de Bravo,8.55
1725110630,Diseño Digital y Producción Audiovisual,tercero ,33,Hombre,HIDALGO,PACHUCA DE SOTO,HIDALGO,TULANCINGO DE BRAVO,Abandono,9.61,9.47,Escuela Preparatoria Número 2,Hidalgo,Tulancingo de Bravo,8.74
1725110960,Diseño Digital y Producción Audiovisual,tercero ,33,Mujer,CIUDAD DE MÉXICO,MIGUEL HIDALGO,HIDALGO,SANTIAGO TULANTEPEC DE LUGO GUERRERO,Abandono,8.92,8.03,Pablo Latapi Sarre,Hidalgo,Santiago Tulantepec de Lugo Guerrero,8.0
1725110304,Diseño Digital y Producción Audiovisual,tercero ,33,Mujer,HIDALGO,PACHUCA DE SOTO,HIDALGO,TULANCINGO DE BRAVO,Regular,9.33,8.89,"Colegio Nacional de Educación Profesional Técnica, CONALEP 250",Hidalgo,Tulancingo de Bravo,9.4
1725110019,Diseño Digital y Producción Audiovisual,tercero ,33,Mujer,HIDALGO,TULANCINGO DE BRAVO,HIDALGO,TULANCINGO DE BRAVO,Abandono,9.32,8.9,Colegio Anáhuac,Hidalgo,Tulancingo de Bravo,9.5
1725110906,Diseño Digital y Producción Audiovisual,tercero ,33,Mujer,MÉXICO,OTUMBA,MÉXICO,OTUMBA,Abandono,9.4,9.03,Escuela preparatoria oficial número 186,México,Otumba,9.8
1725110386,Diseño Digital y Producción Audiovisual,tercero ,33,Mujer,HIDALGO,TULANCINGO DE BRAVO,HIDALGO,CUAUTEPEC DE HINOJOSA,Abandono,8.79,7.82,Preparatoria Número Dos,Hidalgo,Tulancingo de Bravo,7.82
1725110892,Diseño Digital y Producción Audiovisual,tercero ,33,Hombre,HIDALGO,PACHUCA DE SOTO,HIDALGO,TULANCINGO DE BRAVO,Abandono,9.41,9.05,Etac,Hidalgo,Tulancingo de Bravo,8.7
1725110469,Diseño Digital y Producción Audiovisual,tercero ,33,Hombre,HIDALGO,PACHUCA DE SOTO,HIDALGO,SANTIAGO TULANTEPEC DE LUGO GUERRERO,Abandono,9.13,8.49,"Bachillerato Tecnológico en Artes ""Byron Gálvez""",Hidalgo,Tulancingo de Bravo,8.8
1725110587,Diseño Digital y Producción Audiovisual,tercero ,33,Hombre,HIDALGO,TULANCINGO DE BRAVO,HIDALGO,TULANCINGO DE BRAVO,Abandono,8.85,7.89,centro de bachillerato tecnológico industrial y de servicios 179,Hidalgo,Tulancingo de Bravo,6.7
1725110696,Diseño Digital y Producción Audiovisual,tercero ,33,Mujer,HIDALGO,TULANCINGO DE BRAVO,HIDALGO,TULANCINGO DE BRAVO,Abandono,9.44,9.15,Prepa 2 UAEH,Hidalgo,Tulancingo de Bravo,8.4
1725110130,Diseño Digital y Producción Audiovisual,tercero ,33,Mujer,PUEBLA,CHIGNAHUAPAN,PUEBLA,TETELA DE OCAMPO,Abandono,9.16,8.49,Centro Escolar Prof. Jorge Murad Macluf,Puebla,Tetela de Ocampo,7.6
1725110732,Diseño Digital y Producción Audiovisual,tercero ,33,Hombre,Desconocido,Desconocido,PUEBLA,AHUAZOTEPEC,Abandono,8.8,7.86,Desconocido,Desconocido,Desconocido,8.6
1725110427,Diseño Digital y Producción Audiovisual,tercero ,33,Hombre,HIDALGO,FRANCISCO I. MADERO,HIDALGO,TULA DE ALLENDE,Abandono,8.97,8.21,Centro de Estudios Tecnologicos e Industriales N.91,Hidalgo,Tula de Allende,8.2
1725110549,Diseño Digital y Producción Audiovisual,tercero ,33,Hombre,HIDALGO,TULANCINGO DE BRAVO,HIDALGO,SANTIAGO TULANTEPEC DE LUGO GUERRERO,Abandono,9.4,9.04,CECYTE Santiago Tulantepec,Hidalgo,Santiago Tulantepec de Lugo Guerrero,9.7
1725110123,Diseño Digital y Producción Audiovisual,tercero ,33,Mujer,HIDALGO,TULANCINGO DE BRAVO,HIDALGO,CUAUTEPEC DE HINOJOSA,Abandono,9.3,8.84,"COBAEH ""Plantel cuautepec""",Hidalgo,Cuautepec de Hinojosa,8.8
1725110902,Diseño Digital y Producción Audiovisual,tercero ,33,Mujer,HIDALGO,TULANCINGO DE BRAVO,HIDALGO,TULANCINGO DE BRAVO,Abandono,8.96,8.16,Preparatoria Número 2,Hidalgo,Tulancingo de Bravo,7.9
1725110611,Diseño Digital y Producción Audiovisual,tercero ,33,Mujer,HIDALGO,TULANCINGO DE BRAVO,HIDALGO,TULANCINGO DE BRAVO,Abandono,8.6,7.47,CBTIS 179,Hidalgo,Tulancingo de Bravo,7.8
1725110614,Diseño Digital y Producción Audiovisual,tercero ,33,Hombre,HIDALGO,METEPEC,HIDALGO,SANTIAGO TULANTEPEC DE LUGO GUERRERO,Abandono,9.22,8.66,CECyTE Santiago Tulantepec,Hidalgo,Santiago Tulantepec de Lugo Guerrero,8.9
1725110765,Diseño Digital y Producción Audiovisual,tercero ,33,Mujer,HIDALGO,TULANCINGO DE BRAVO,HIDALGO,TULANCINGO DE BRAVO,Abandono,9.16,8.6,CECyTE,Hidalgo,Tulancingo de Bravo,8.6
1725110084,Diseño Digital y Producción Audiovisual,tercero ,33,Hombre,HIDALGO,CUAUTEPEC DE HINOJOSA,HIDALGO,CUAUTEPEC DE HINOJOSA,Abandono,8.93,8.1,COBAEH Tecocomulco,Hidalgo,Cuautepec de Hinojosa,8.6
1725111114,Diseño Digital y Producción Audiovisual,tercero ,33,Mujer,HIDALGO,TULANCINGO DE BRAVO,HIDALGO,TULANCINGO DE BRAVO,Regular,9.41,9.03,Cecyteh,Hidalgo,Tulancingo de Bravo,9.5
1725110686,Diseño Digital y Producción Audiovisual,tercero ,33,Mujer,HIDALGO,PACHUCA DE SOTO,VERACRUZ DE IGNACIO DE LA LLAVE,HUAYACOCOTLA,Abandono,9.45,9.16,Cecytev 09 Huayacocotla,Veracruz de Ignacio de la Llave,Huayacocotla,8.4
1725110600,Diseño Digital y Producción Audiovisual,tercero ,33,Mujer,VERACRUZ DE IGNACIO DE LA LLAVE,ZACUALPAN,HIDALGO,METEPEC,Abandono,8.76,7.7,Desconocido,Desconocido,Desconocido,8.6
1725110472,Diseño Digital y Producción Audiovisual,tercero ,33,Mujer,CIUDAD DE MÉXICO,ÁLVARO OBREGÓN,HIDALGO,TULANCINGO DE BRAVO,Abandono,8.93,8.06,Cobaeh plantel Tulancingo,Hidalgo,Tulancingo de Bravo,9.0
1725110038,Diseño Digital y Producción Audiovisual,tercero ,33,Hombre,CIUDAD DE MÉXICO,AZCAPOTZALCO,HIDALGO,TULA DE ALLENDE,Abandono,9.19,8.6,Colegios Cruz Azul,Hidalgo,Tula de Allende,6.7
1725111142,Diseño Digital y Producción Audiovisual,tercero ,33,Hombre,HIDALGO,TULANCINGO DE BRAVO,HIDALGO,TULANCINGO DE BRAVO,Abandono,9.0,8.23,Instituto de competencia educativas y profesionales,Morelos,Cuautla,8.6
1725110716,Diseño Digital y Producción Audiovisual,tercero ,33,Hombre,HIDALGO,ACATLÁN,HIDALGO,TULANCINGO DE BRAVO,Abandono,8.92,8.13,Colegio de bachilleres,Hidalgo,San Bartolo Tutotepec,8.0
1725110598,Diseño Digital y Producción Audiovisual,tercero ,33,Hombre,HIDALGO,TULANCINGO DE BRAVO,HIDALGO,TULANCINGO DE BRAVO,Abandono,8.84,7.92,Ceval,Hidalgo,Tulancingo de Bravo,8.1
1725110116,Diseño Digital y Producción Audiovisual,tercero ,33,Mujer,MÉXICO,ECATEPEC DE MORELOS,HIDALGO,TULANCINGO DE BRAVO,Abandono,8.65,7.55,COBAEH,Hidalgo,Tulancingo de Bravo,7.5
1725110580,Enfermería,tercero ,34,Mujer,HIDALGO,APAN,HIDALGO,TEPEAPULCO,Regular,9.43,9.09,Preparatoria abierta,Hidalgo,Tepeapulco,7.7
1725110504,Enfermería,tercero ,34,Mujer,HIDALGO,ACTOPAN,HIDALGO,FRANCISCO I. MADERO,Regular,9.59,9.42,CECyTEH plantel Poxindeje,Hidalgo,San Salvador,9.1
1725110024,Enfermería,tercero ,34,Mujer,HIDALGO,PACHUCA DE SOTO,VERACRUZ DE IGNACIO DE LA LLAVE,HUAYACOCOTLA,Regular,9.56,9.35,Telebachillerato Huayacocotla,Veracruz de Ignacio de la Llave,Huayacocotla,9.3
1725110080,Enfermería,tercero ,34,Mujer,HIDALGO,TULANCINGO DE BRAVO,HIDALGO,TULANCINGO DE BRAVO,Regular,9.51,9.29,Colegio Nacional de Educación Profesional Técnica,Hidalgo,Tulancingo de Bravo,8.6
1725110868,Enfermería,tercero ,34,Hombre,HIDALGO,TULANCINGO DE BRAVO,HIDALGO,TULANCINGO DE BRAVO,Regular,9.29,8.81,Universidad Tecnológica de Tulancingo UTEC,Hidalgo,Tulancingo de Bravo,8.3
1725110349,Enfermería,tercero ,34,Hombre,HIDALGO,TEPEAPULCO,HIDALGO,TEPEAPULCO,Regular,9.29,8.79,Colegio de Bachilleres del Estado de Hidalgo plantel Tepeapulco,Hidalgo,Tepeapulco,9.4
1725110834,Enfermería,tercero ,34,Mujer,MÉXICO,SAN MATEO ATENCO,HIDALGO,TULANCINGO DE BRAVO,Regular,9.19,8.59,UAEM,México,Toluca,7.5
1725110247,Enfermería,tercero ,34,Mujer,HIDALGO,METEPEC,HIDALGO,METEPEC,Regular,9.39,9.01,Centro de Bachillerato Tecnológico Agropecuario 125,Hidalgo,Metepec,9.0
1725110172,Enfermería,tercero ,34,Mujer,HIDALGO,METEPEC,HIDALGO,METEPEC,Regular,9.64,9.49,Centro de Bachillerato Tecnológico industrial y de servicios No.287,Hidalgo,Santiago Tulantepec de Lugo Guerrero,8.6
1725110066,Enfermería,tercero ,34,Mujer,MÉXICO,HUEYPOXTLA,HIDALGO,ACATLÁN,Regular,9.46,9.15,Universidad Tecnológica de Tulancingo (UTEC),Hidalgo,Acatlán,8.3
1725110053,Enfermería,tercero ,34,Hombre,HIDALGO,TULANCINGO DE BRAVO,HIDALGO,TULANCINGO DE BRAVO,Regular,9.5,9.21,Prepa 2 UAEH,Hidalgo,Tulancingo de Bravo,9.0
