promedio,asistencia,reprobadas,semestre,ingreso_familiar,beca,trabaja,horas_trabajo,internet_casa,computadora_propia,deserto,probabilidad_desercion,riesgo
7.3,65,1,7,6970,1,0,0,1,0,0,0.65815353,1
5.4,63,1,7,13955,0,0,0,1,0,0,0.70364404,1
6.38,69,3,5,30000,0,1,48,1,0,1,0.8446281,1
6.03,69,1,9,2383,0,1,27,1,1,1,0.8271364,1
6.54,72,3,8,22433,0,0,0,1,0,0,0.7222111,1
8.62,52,3,6,12525,0,0,0,1,0,0,0.51245487,1
7.61,65,3,7,2387,1,1,35,1,1,1,0.81189644,1
5.5,92,0,7,14292,0,0,0,1,1,0,0.57537496,1
4.76,70,3,9,2000,1,0,0,1,1,0,0.9180852,1
7.13,92,2,5,11258,1,1,33,1,1,1,0.56742764,1
8.24,88,5,6,7397,0,1,38,1,0,1,0.681079,1
4.42,77,2,7,5120,0,1,17,1,1,1,0.88073814,1
7.89,79,0,6,8639,0,0,0,1,1,0,0.18517968,0
7.42,70,0,10,4664,1,0,0,1,1,0,0.5036512,1
7.63,79,3,7,6837,1,1,35,1,1,1,0.7786435,1
10.0,97,2,6,8469,0,1,21,1,1,0,0.15131524,0
7.64,86,0,10,30000,0,0,0,0,0,0,0.2848709,0
9.14,94,3,7,2799,0,0,0,1,0,0,0.44067332,1
7.22,65,1,9,13209,1,0,0,1,1,0,0.4774395,1
9.48,66,0,4,5977,1,1,26,1,0,0,0.3338851,0
6.38,93,2,5,2260,0,1,32,1,0,1,0.8062163,1
7.13,91,0,7,14097,0,1,22,0,1,0,0.30461448,0
7.4,67,4,4,17614,0,1,14,1,1,1,0.63377184,1
7.81,66,0,9,19782,1,1,41,1,1,0,0.57140577,1
7.11,81,0,6,10453,0,0,0,1,1,0,0.26155955,0
4.47,71,2,10,20098,0,0,0,0,1,1,0.8052867,1
7.98,78,1,8,11946,0,0,0,0,1,0,0.2756963,0
7.88,88,2,4,15460,0,0,0,0,0,0,0.38666838,0
9.64,76,2,6,5491,0,1,13,0,1,1,0.24990788,0
6.22,72,1,7,4688,0,0,0,0,1,0,0.7610373,1
8.09,91,4,5,2505,1,0,0,1,1,0,0.48656476,1
9.69,74,4,4,2000,0,1,11,1,0,0,0.45173466,1
7.55,70,1,9,12277,0,0,0,1,0,0,0.50906587,1
5.55,58,2,6,12570,0,0,0,1,1,0,0.768346,1
5.16,100,3,7,2120,1,0,0,1,1,0,0.8855724,1
6.1,79,1,7,30000,1,1,36,1,1,1,0.67739993,1
7.6,83,0,6,2000,0,0,0,0,0,0,0.42065492,1
5.21,90,0,8,11367,0,1,53,1,0,1,0.8321804,1
8.15,85,5,5,13300,0,0,0,1,1,1,0.40376478,1
5.23,57,2,9,3961,0,1,50,1,0,1,0.93416226,1
7.87,84,4,8,2000,1,0,0,0,0,0,0.55269647,1
8.34,88,4,4,3604,0,0,0,0,1,0,0.50541776,1
5.85,60,0,8,3140,0,1,25,0,0,1,0.9074031,1
9.45,71,0,6,29246,0,0,0,1,0,0,0.116283834,0
6.47,93,0,9,4191,0,0,0,1,0,0,0.56321096,1
3.28,72,0,5,19427,0,1,47,1,1,1,0.87525415,1
6.96,62,3,8,6912,0,1,27,1,0,1,0.8369743,1
7.76,84,2,4,12846,0,1,47,1,0,1,0.76651114,1
6.31,81,0,7,7939,0,0,0,0,1,0,0.3412775,0
8.08,85,0,4,3641,0,1,38,1,0,1,0.5433679,1
9.36,60,2,9,10462,0,1,44,1,1,1,0.6032664,1
7.58,72,2,5,8348,0,1,41,1,1,1,0.80555403,1
7.89,67,3,8,2000,0,1,32,1,0,1,0.7947201,1
8.77,52,2,8,5808,0,1,30,0,1,1,0.7499416,1
7.17,92,2,5,10234,0,0,0,1,1,0,0.45624024,1
8.41,58,3,6,3158,0,0,0,1,1,0,0.61062735,1
6.85,71,2,10,5241,0,1,39,0,0,1,0.8779461,1
5.34,76,2,6,30000,0,1,17,0,1,0,0.74655205,1
7.58,63,3,4,14039,0,1,33,1,1,1,0.79364574,1
6.04,77,1,9,24243,0,1,39,1,1,0,0.699769,1
6.91,76,4,8,9437,1,1,37,1,0,1,0.819212,1
7.02,86,3,8,8490,1,1,39,1,0,1,0.8012622,1
7.52,68,1,4,2891,0,1,48,0,0,1,0.8180586,1
3.69,88,0,6,8120,0,0,0,1,1,0,0.7157535,1
7.03,72,5,5,12309,0,1,46,1,0,1,0.88235694,1
5.36,67,5,8,4705,0,1,26,1,1,1,0.9350423,1
5.49,75,0,5,21905,0,1,16,1,0,0,0.62163436,1
8.93,69,1,10,4365,0,0,0,1,1,0,0.45755008,1
5.21,53,2,5,7772,0,1,26,0,1,1,0.8582162,1
9.2,76,2,7,10633,0,1,15,1,1,1,0.21816123,0
5.91,67,3,6,5014,0,0,0,1,0,0,0.89762586,1
8.54,100,1,10,4077,1,1,30,1,0,0,0.43864295,1
8.08,85,2,8,6931,1,0,0,1,1,0,0.45193365,1
6.28,51,1,6,12413,0,1,42,0,1,1,0.7571183,1
8.62,69,2,6,8960,1,0,0,0,1,0,0.49980542,1
3.0,76,1,5,9936,0,0,0,0,1,1,0.69933116,1
7.4,100,3,8,7526,0,1,21,0,1,1,0.6364528,1
6.81,71,3,5,11419,0,1,44,0,0,1,0.8954397,1
8.24,91,1,8,26479,1,0,0,1,1,0,0.25455892,0
6.28,60,2,5,10218,0,0,0,1,0,0,0.68764627,1
7.63,69,6,8,5877,0,1,32,1,1,1,0.81983066,1
6.65,57,2,9,7330,0,1,27,1,0,0,0.6898769,1
8.1,60,1,8,12263,0,1,50,1,1,1,0.62948906,1
8.4,86,0,5,8677,0,1,39,1,1,0,0.32248396,0
4.95,93,3,8,16616,1,1,25,1,1,1,0.8993016,1
10.0,65,0,7,15728,0,0,0,1,0,0,0.10639134,0
6.98,61,3,5,5655,1,1,29,1,1,0,0.83086824,1
10.0,95,4,10,2000,1,1,38,1,1,1,0.45576617,1
6.18,77,2,7,4724,0,0,0,1,1,0,0.7542969,1
7.18,48,3,7,9531,1,1,26,0,1,0,0.74997216,1
9.39,81,0,5,7357,0,1,47,1,1,0,0.21753033,0
6.6,66,1,4,3990,0,1,34,0,1,1,0.787589,1
8.74,68,3,6,11278,1,1,21,1,0,1,0.5403609,1
6.71,82,4,9,10441,1,1,33,1,0,1,0.8266554,1
7.31,96,2,5,10306,0,1,31,1,0,1,0.5691152,1
6.94,93,2,8,8052,0,1,29,1,0,1,0.56844395,1
7.46,57,3,4,7517,0,1,27,1,1,1,0.7136261,1
10.0,89,3,9,5324,0,1,37,1,1,1,0.49644995,1
6.06,72,2,9,12314,0,1,40,0,0,1,0.8954267,1
7.57,42,2,4,8788,1,0,0,0,0,1,0.6724882,1
6.6,46,3,7,6016,0,1,35,0,0,1,0.9037993,1
7.21,70,2,6,7064,0,0,0,0,1,0,0.69679976,1
7.13,76,3,9,8043,0,1,31,1,0,1,0.7635513,1
7.3,100,5,6,5518,0,1,39,1,0,1,0.77071875,1
7.97,68,4,6,12482,1,1,30,1,0,0,0.6990131,1
10.0,70,1,5,7790,1,0,0,1,0,0,0.15984121,0
4.81,87,1,4,6887,0,0,0,1,1,1,0.80848753,1
6.81,61,2,6,6399,0,0,0,0,1,0,0.8044841,1
7.9,74,1,6,9201,0,1,22,1,1,1,0.34804142,0
9.21,89,5,8,9355,0,0,0,0,0,0,0.34724596,0
5.04,72,3,7,8750,1,1,17,1,1,1,0.91333246,1
10.0,50,0,9,14667,0,1,40,0,1,0,0.33886066,0
8.22,69,3,6,5152,0,1,12,1,1,0,0.61806494,1
10.0,91,0,9,6226,0,0,0,1,0,0,0.094451085,0
8.56,66,2,4,6326,0,1,21,1,0,1,0.61889255,1
7.27,73,6,9,5111,0,0,0,0,0,0,0.8294178,1
6.17,100,3,4,9537,0,1,40,1,0,1,0.84223294,1
7.63,71,3,6,3412,1,1,36,1,0,1,0.8404518,1
7.58,86,2,4,14852,0,1,37,1,0,0,0.6768221,1
4.82,90,1,6,7922,0,1,28,1,0,1,0.8578002,1
7.31,100,7,4,7609,0,0,0,1,0,1,0.64770895,1
6.63,68,4,8,4050,0,1,32,0,1,1,0.9043047,1
7.79,100,1,6,18013,0,1,19,1,1,0,0.27671775,0
5.28,62,3,8,27000,0,0,0,0,1,0,0.7883421,1
5.67,75,1,8,11373,0,1,23,1,1,0,0.7237519,1
6.35,100,1,7,30000,1,1,58,1,1,0,0.5258619,1
7.59,70,6,4,7671,0,1,40,0,1,1,0.87107146,1
5.97,44,1,5,7805,0,1,28,0,0,1,0.78526115,1
4.05,67,2,10,15488,0,1,40,1,1,1,0.92571396,1
4.95,82,2,7,13693,0,0,0,0,0,0,0.8081056,1
8.54,100,3,4,8699,0,0,0,0,0,0,0.4079898,1
8.19,63,4,8,23869,0,0,0,1,0,0,0.4643672,1
6.75,55,4,7,3679,0,0,0,0,1,1,0.8699304,1
7.99,71,5,10,6637,1,1,36,1,1,1,0.77259755,1
5.74,89,4,5,13981,1,1,29,0,1,1,0.8959979,1
6.38,80,4,4,2861,1,1,23,1,0,1,0.8595111,1
6.53,100,2,6,2840,0,0,0,0,0,1,0.7569224,1
8.97,77,1,5,12154,0,1,41,1,1,0,0.5028873,1
7.2,97,1,10,15424,1,1,25,0,0,0,0.45816645,1
5.44,76,4,7,6239,0,1,29,0,1,1,0.94054246,1
6.71,96,3,10,6989,0,0,0,0,0,0,0.82040995,1
6.13,100,3,7,2383,0,1,31,1,1,1,0.89547336,1
8.63,64,2,8,11468,0,1,22,1,0,0,0.4580977,1
7.98,80,2,10,8857,0,1,34,0,0,1,0.65313244,1
7.74,74,3,9,8465,0,1,46,1,0,1,0.8621515,1
6.08,88,2,10,4380,0,0,0,0,0,0,0.82382256,1
8.46,68,0,4,7484,0,0,0,1,1,0,0.2124707,0
8.04,61,4,4,14690,0,0,0,0,1,0,0.5730621,1
4.53,87,4,4,6793,0,0,0,0,1,1,0.8951088,1
6.9,81,2,7,2391,1,1,48,1,0,1,0.8355571,1
7.61,75,0,8,3290,0,1,26,0,1,1,0.47863686,1
7.36,78,2,6,26467,0,0,0,0,0,0,0.47753787,1
7.4,70,4,5,3183,1,1,23,1,1,1,0.7858754,1
7.65,74,1,8,11807,0,1,24,1,0,0,0.52529556,1
8.53,79,5,8,16043,0,1,39,1,0,1,0.64192915,1
8.47,78,3,6,12244,0,0,0,1,1,0,0.40791225,1
7.3,49,3,10,3706,0,0,0,1,1,0,0.79030627,1
5.53,100,3,5,3159,0,1,37,1,1,1,0.9131387,1
3.55,81,2,8,3641,0,1,22,1,0,1,0.90966,1
5.41,66,1,4,6057,1,1,40,0,1,1,0.91516906,1
6.57,76,0,6,12191,1,1,30,1,0,1,0.45102486,1
7.69,75,2,4,4250,0,1,22,0,0,0,0.64127135,1
10.0,100,1,4,4039,1,0,0,0,0,0,0.15262826,0
8.27,78,1,7,4397,0,1,18,0,1,1,0.3930838,0
5.01,78,4,9,11832,0,1,22,0,1,1,0.92494893,1
7.98,96,1,5,8165,0,0,0,1,0,0,0.3008483,0
6.02,67,2,9,3336,0,0,0,1,1,1,0.84214616,1
5.57,100,2,6,18134,1,0,0,0,0,0,0.6526112,1
6.42,84,3,6,5359,0,1,46,0,0,1,0.911808,1
8.53,86,1,7,5820,0,1,25,0,0,1,0.44680306,1
6.72,86,5,10,2289,0,1,30,0,0,1,0.8682386,1
8.19,84,4,8,3960,1,0,0,1,1,0,0.5039449,1
6.93,70,0,8,9685,0,0,0,1,0,0,0.40199926,1
6.27,54,3,9,20012,0,1,38,0,0,1,0.80119556,1
7.16,86,2,5,8285,0,0,0,1,1,1,0.4759088,1
9.85,96,1,7,11640,1,1,34,0,0,0,0.20177764,0
7.01,70,1,5,7399,1,0,0,0,1,1,0.5830973,1
8.85,72,2,7,10046,0,0,0,1,1,0,0.40185726,1
9.29,84,2,5,6505,0,1,37,1,1,1,0.48301318,1
9.44,86,1,6,3910,0,0,0,0,0,0,0.21212065,0
7.48,92,1,6,3694,0,1,31,1,1,1,0.52417004,1
8.58,40,0,6,10162,1,1,25,0,1,1,0.2803537,0
7.7,61,4,8,7537,1,0,0,0,0,1,0.7200972,1
5.05,78,4,8,5335,0,0,0,0,1,1,0.9094885,1
6.17,88,2,7,6685,0,1,31,1,1,1,0.84146136,1
6.43,85,1,6,6509,0,0,0,0,1,1,0.597423,1
10.0,72,3,6,12614,0,1,35,0,1,1,0.67633253,1
5.41,70,4,4,6333,0,1,26,1,1,0,0.9354202,1
5.52,75,1,6,7014,0,1,29,1,1,1,0.8811365,1
8.04,54,2,7,10611,0,1,52,1,1,1,0.7544909,1
8.0,100,0,6,8286,1,1,30,0,0,0,0.30380955,0
7.07,100,1,7,2000,0,0,0,1,0,0,0.572192,1
5.28,78,1,7,13203,0,0,0,1,1,0,0.6100395,1
3.0,77,1,8,2000,0,1,48,0,0,1,0.9270257,1
9.57,71,2,5,3668,0,0,0,1,1,0,0.3643598,0
6.43,51,3,5,5428,0,0,0,0,0,0,0.87693065,1
7.67,86,1,10,3647,0,1,10,0,0,0,0.49150506,1
6.11,81,0,4,7139,0,0,0,1,1,0,0.4771293,1
5.43,87,3,8,11934,0,1,22,1,0,1,0.881895,1
6.21,97,3,6,12133,0,1,40,0,1,1,0.8357555,1
9.1,72,3,7,7925,0,0,0,1,1,0,0.49899897,1
8.3,87,2,6,26122,1,0,0,1,1,0,0.27886117,0
10.0,74,1,8,4725,0,0,0,0,1,0,0.21215479,0
5.73,53,3,6,15906,0,0,0,1,0,0,0.8353533,1
6.44,61,2,9,28806,0,0,0,1,0,1,0.63723135,1
7.03,73,0,5,6015,1,0,0,1,1,0,0.5663043,1
8.6,70,6,5,6858,0,1,44,1,1,1,0.828121,1
9.21,82,0,9,23719,0,1,29,1,1,0,0.1400047,0
5.53,71,1,8,2170,0,1,38,1,1,0,0.9079323,1
6.99,70,2,6,13370,0,1,39,1,0,1,0.76233995,1
5.84,83,4,6,9865,0,0,0,0,0,0,0.8312898,1
5.66,77,2,4,30000,0,1,47,0,1,0,0.8557129,1
8.38,99,2,6,2236,0,0,0,0,1,0,0.44804364,1
7.02,80,0,10,9377,1,0,0,0,1,0,0.28991392,0
7.8,72,2,7,9669,0,0,0,0,1,0,0.5785255,1
8.88,66,2,6,11162,0,0,0,0,0,0,0.49665287,1
8.3,90,0,5,2000,0,0,0,0,1,0,0.28904852,0
10.0,76,3,6,22260,0,0,0,0,1,0,0.2489593,0
8.81,56,0,8,6709,0,0,0,0,1,0,0.3325234,0
7.35,84,2,7,3918,0,0,0,0,1,0,0.64287627,1
6.29,79,1,5,2985,0,0,0,1,0,0,0.6232971,1
7.43,87,2,6,3057,0,1,41,1,0,1,0.7995796,1
8.45,85,1,8,18099,0,1,20,1,0,0,0.23248218,0
7.54,60,4,4,12770,1,1,41,0,0,1,0.88079965,1
5.51,88,3,4,11803,0,1,37,1,1,1,0.8926579,1
6.57,60,2,9,2000,0,1,17,1,1,0,0.8049737,1
5.66,73,2,7,14404,0,1,37,1,1,1,0.8657947,1
10.0,70,2,5,12277,0,0,0,1,1,0,0.2312194,0
8.63,70,0,8,11934,0,0,0,1,0,0,0.2014028,0
5.22,64,0,6,5464,0,0,0,1,0,1,0.81679255,1
6.87,63,4,4,13834,0,1,29,0,1,1,0.83351487,1
8.3,94,2,9,2059,0,0,0,1,1,0,0.42619106,1
7.71,40,2,6,5643,1,0,0,0,1,0,0.70315194,1
6.7,61,0,7,4226,0,0,0,1,1,0,0.61593914,1
3.02,83,1,4,8146,0,0,0,1,0,1,0.70085585,1
9.26,51,3,5,9000,0,1,31,1,0,1,0.75333095,1
5.72,63,3,6,6056,0,1,40,0,1,1,0.9512329,1
8.91,55,2,7,2006,0,1,25,1,1,1,0.6257475,1
8.71,52,3,10,14446,0,0,0,0,1,0,0.5550871,1
6.45,70,1,6,6500,0,1,35,1,1,1,0.7639685,1
6.77,82,2,6,13031,0,1,19,1,0,1,0.5544275,1
7.34,44,2,7,17002,0,1,20,0,0,0,0.6338938,1
6.65,84,2,7,5351,0,1,37,0,1,1,0.79710597,1
6.95,74,1,4,28928,0,0,0,1,1,0,0.4454755,1
6.72,63,2,9,11701,0,0,0,1,1,0,0.6451899,1
9.92,70,1,9,30000,0,0,0,1,1,0,0.12979737,0
8.59,74,8,4,30000,0,0,0,1,1,0,0.38733387,0
5.29,68,2,5,21099,0,1,13,1,1,0,0.7327707,1
5.26,69,5,9,9147,0,1,23,1,0,1,0.90587056,1
7.74,69,2,9,8868,1,1,21,1,1,1,0.58373517,1
8.28,60,1,5,3938,0,1,20,0,0,0,0.6192413,1
6.85,82,2,8,12200,1,0,0,1,0,0,0.5530614,1
3.45,100,6,5,3976,0,0,0,0,0,1,0.8874989,1
9.57,69,2,8,5518,0,0,0,1,0,0,0.39531395,0
4.9,80,2,7,3251,0,1,33,1,0,1,0.9274507,1
7.17,100,1,7,5971,0,0,0,1,1,0,0.512806,1
6.14,81,1,6,9396,1,1,40,1,1,1,0.7461277,1
6.03,57,3,10,11151,1,1,19,1,0,0,0.8684948,1
5.24,73,1,6,6940,1,0,0,1,1,0,0.8349489,1
5.57,91,3,4,4444,0,0,0,1,0,0,0.87436616,1
8.36,66,1,4,30000,1,0,0,1,1,0,0.3135823,0
10.0,70,3,5,8596,0,0,0,1,1,0,0.40953818,1
7.27,55,4,5,5752,0,0,0,0,1,0,0.8011357,1
7.67,66,2,7,4436,0,1,29,1,1,1,0.7439547,1
8.06,85,1,8,6891,0,0,0,0,0,0,0.4194768,1
8.43,86,0,9,18340,1,0,0,0,0,0,0.1793774,0
6.31,73,4,8,4787,1,1,29,0,1,1,0.9081854,1
8.56,75,2,4,6351,0,1,15,1,1,0,0.44586456,1
6.78,72,1,4,6883,1,0,0,0,0,0,0.75530183,1
6.43,87,3,5,14550,0,1,28,1,1,1,0.77859163,1
3.0,100,2,7,4350,0,1,25,0,0,1,0.9074923,1
6.98,75,3,4,8020,1,0,0,0,0,0,0.7239085,1
4.67,55,2,5,7611,0,1,44,0,1,1,0.9228145,1
7.75,86,0,7,7152,1,1,27,1,1,1,0.30778867,0
7.62,73,3,7,5571,0,1,31,0,0,1,0.83181375,1
5.11,63,2,5,5968,0,1,38,1,1,1,0.9229832,1
7.07,75,1,6,4903,0,1,47,1,0,0,0.82222986,1
6.54,74,3,8,4497,0,1,28,1,1,1,0.8939636,1
6.3,68,0,8,5763,0,0,0,1,1,0,0.61536807,1
7.98,73,2,6,16899,1,0,0,1,1,0,0.4146633,1
7.67,96,1,7,6527,0,0,0,1,1,0,0.39411178,0
6.16,66,4,7,4459,1,1,16,1,1,1,0.89637923,1
4.35,86,1,8,13644,1,0,0,1,1,1,0.72628874,1
8.1,72,3,7,2714,0,1,37,1,1,1,0.7665096,1
4.93,66,1,8,10835,1,1,16,1,1,0,0.79832655,1
6.1,94,3,4,5333,0,1,40,1,1,1,0.90731627,1
6.99,61,2,5,5629,1,0,0,1,1,0,0.72537786,1
8.12,89,2,9,4294,0,1,41,1,1,1,0.6687524,1
7.75,69,1,4,24211,0,0,0,1,0,0,0.44279528,1
6.42,62,3,6,13488,1,1,33,0,1,1,0.8656833,1
7.88,96,0,6,3682,0,1,18,0,1,0,0.33887675,0
7.41,91,2,7,12210,0,0,0,1,1,0,0.46433946,1
9.93,99,2,8,3118,0,0,0,1,1,0,0.20952429,0
7.39,80,2,10,9137,0,0,0,1,1,0,0.47256014,1
6.74,60,1,5,19848,0,1,43,0,0,1,0.76528823,1
4.89,87,1,8,10239,0,1,44,1,0,1,0.89421827,1
6.72,56,0,5,13132,0,0,0,1,1,0,0.39129025,0
5.34,83,6,4,14347,0,0,0,1,1,1,0.8267637,1
4.07,99,1,6,11281,0,0,0,1,0,0,0.70203495,1
5.72,88,3,4,9806,0,1,38,1,1,1,0.8843209,1
8.58,76,3,8,10317,1,0,0,0,1,0,0.44361055,1
8.66,78,2,10,6715,1,0,0,1,1,0,0.40022388,1
6.95,58,2,5,4514,1,1,32,0,0,1,0.8522278,1
5.4,75,1,4,18044,0,1,35,1,1,1,0.8007038,1
6.2,67,3,7,3784,1,0,0,0,1,1,0.8816414,1
4.63,64,2,8,8107,1,0,0,1,1,1,0.8374793,1
7.89,78,4,8,8919,0,1,10,0,1,0,0.48503274,1
8.15,52,2,7,4028,0,0,0,0,1,0,0.63500905,1
6.23,60,2,9,2000,1,0,0,0,1,0,0.8294,1
6.58,71,2,6,15014,0,1,22,0,1,1,0.7299555,1
6.72,79,4,8,3722,0,0,0,1,1,1,0.8303504,1
5.7,83,3,5,2701,0,1,18,0,0,1,0.9300372,1
7.58,96,3,6,10485,0,1,31,1,1,0,0.64580256,1
5.18,78,2,10,9557,0,1,43,0,0,1,0.87422276,1
6.03,62,0,5,5511,0,0,0,0,1,0,0.76856273,1
8.7,70,3,4,19412,0,0,0,0,1,0,0.4726919,1
6.01,63,2,6,2201,0,1,26,1,0,1,0.8860308,1
7.75,87,4,5,15467,1,1,11,1,1,0,0.5425504,1
8.65,72,3,7,4171,0,0,0,0,1,1,0.6383888,1
8.1,90,1,6,2311,0,0,0,1,1,0,0.36330825,0
8.52,83,5,6,2000,0,1,19,1,1,1,0.5218336,1
7.49,59,1,8,4552,0,0,0,0,1,0,0.6229989,1
8.66,78,1,8,17967,0,1,30,1,0,0,0.40808022,1
7.02,89,0,10,7639,0,0,0,0,1,0,0.3065916,0
5.11,63,4,5,3713,0,1,29,1,0,1,0.94058675,1
6.84,59,4,5,4362,0,1,24,1,1,1,0.8503902,1
6.58,61,8,5,12687,0,1,33,0,1,1,0.8685645,1
4.51,69,4,7,4761,1,1,31,0,1,0,0.9502174,1
7.7,68,4,4,3529,0,1,29,1,0,1,0.8106515,1
8.31,82,4,8,10437,1,0,0,1,1,0,0.42624113,1
4.89,84,0,4,4512,1,0,0,0,0,0,0.81067914,1
5.42,56,2,5,3929,0,0,0,1,1,0,0.85208577,1
6.45,63,1,5,2606,0,1,26,0,0,1,0.78655356,1
6.15,78,0,8,8753,0,1,32,1,0,1,0.6553218,1
8.99,94,2,9,4856,1,1,34,1,0,0,0.5685224,1
6.22,78,2,4,11410,0,1,32,0,0,1,0.73326313,1
7.54,98,0,8,7142,0,1,37,1,1,0,0.36165676,0
5.17,77,2,9,8961,0,1,43,0,1,1,0.86547464,1
6.47,92,3,9,5553,0,0,0,1,1,0,0.8206738,1
7.84,85,3,5,15254,0,1,25,1,0,0,0.45748562,1
5.76,70,2,7,11007,0,0,0,0,1,0,0.8100068,1
3.04,68,3,7,7327,1,1,30,0,0,1,0.9361804,1
7.69,77,3,4,19741,0,1,40,0,1,0,0.7831285,1
7.75,67,4,5,8727,0,0,0,1,0,0,0.68289495,1
8.29,68,4,5,15585,0,1,19,1,0,0,0.5534079,1
8.87,61,0,7,20192,0,1,31,1,1,0,0.3086556,0
5.61,75,3,6,3452,1,1,35,1,0,0,0.95031714,1
5.33,76,1,8,6740,0,0,0,1,0,0,0.78060806,1
3.77,40,1,4,2000,1,1,29,0,0,1,0.9255174,1
7.76,73,3,7,10469,0,1,34,1,1,1,0.7904392,1
6.83,79,3,6,8059,0,1,22,0,1,0,0.7412655,1
6.44,89,6,9,5926,1,1,42,1,1,1,0.8931447,1
9.73,68,3,6,6862,0,1,37,1,0,1,0.73426193,1
6.87,58,4,7,2470,1,0,0,1,1,0,0.84658813,1
6.93,69,6,9,20073,0,1,36,1,0,1,0.75867,1
6.25,69,1,8,16859,0,1,27,0,0,1,0.6282559,1
7.88,63,5,4,30000,1,1,18,1,0,1,0.45984688,1
6.1,67,1,5,5743,0,1,53,1,1,1,0.8703518,1
8.31,60,2,6,13084,0,0,0,0,1,0,0.5078061,1
9.49,66,1,7,9101,1,1,21,1,1,0,0.22731458,0
6.22,83,1,7,19065,0,0,0,1,1,0,0.40042263,1
8.9,66,1,7,7510,0,0,0,1,1,0,0.35147256,0
3.91,74,5,7,22027,1,0,0,1,1,0,0.8302735,1
6.97,61,0,8,6981,0,0,0,1,1,0,0.56686157,1
6.98,80,3,8,4365,0,1,45,0,1,1,0.8780071,1
6.97,100,2,6,10275,1,0,0,1,1,0,0.44712526,1
8.42,54,2,4,6607,0,1,12,1,0,0,0.61182207,1
10.0,99,2,8,4467,0,0,0,1,0,0,0.20821139,0
9.67,63,2,7,30000,0,1,23,1,1,1,0.28177467,0
8.42,97,4,5,4177,0,1,15,0,1,0,0.5293966,1
7.04,68,5,6,3844,0,0,0,0,1,0,0.84033376,1
5.96,87,5,4,3532,0,0,0,1,1,1,0.86788803,1
7.18,79,1,4,9805,0,1,41,1,1,0,0.67246056,1
6.48,100,2,8,3779,0,0,0,0,1,0,0.74970174,1
5.78,59,2,7,7577,0,1,16,0,0,1,0.8366645,1
7.5,76,3,7,5049,0,0,0,1,1,0,0.68347114,1
9.13,67,1,6,6262,1,1,14,0,1,1,0.43057886,1
5.23,53,0,7,4768,0,1,43,1,0,1,0.92663664,1
9.28,62,0,10,17642,0,1,30,1,0,1,0.24916837,0
7.72,62,2,7,2792,0,0,0,1,1,0,0.67201495,1
10.0,88,1,6,8975,0,1,19,0,0,0,0.103422664,0
6.11,50,3,7,20868,0,1,29,1,1,1,0.81566596,1
8.82,73,3,8,6551,1,1,43,0,1,1,0.79958427,1
5.12,93,0,4,4665,0,1,22,1,0,1,0.8710796,1
5.79,90,4,5,12734,0,0,0,0,1,1,0.8049651,1
7.21,79,0,5,5196,1,0,0,1,0,0,0.4514712,1
7.36,69,2,9,11840,1,1,37,1,1,0,0.7117158,1
8.23,76,1,6,16925,0,1,14,1,1,0,0.26438716,0
5.16,82,2,5,26189,0,1,17,1,1,1,0.7032263,1
6.62,82,7,6,7246,0,1,38,1,1,1,0.82409626,1
6.54,85,4,6,3837,0,0,0,1,1,1,0.8445596,1
6.93,79,1,5,16403,0,1,47,1,1,1,0.67439336,1
8.31,81,1,4,4380,1,1,23,0,1,0,0.42540482,1
9.6,86,3,10,4649,0,1,41,1,1,0,0.58496594,1
4.67,98,3,4,6203,0,1,39,0,1,1,0.9168075,1
7.62,52,4,8,27807,0,1,42,1,0,0,0.810174,1
6.76,70,4,7,6899,0,0,0,1,1,1,0.8650905,1
7.35,77,2,4,3513,0,1,33,1,1,1,0.74240917,1
8.12,75,1,4,10284,0,1,33,1,1,0,0.48710147,1
7.9,84,1,9,7074,0,0,0,1,0,0,0.31781688,0
4.27,79,2,6,10493,0,0,0,0,1,1,0.78743714,1
8.66,88,2,5,2000,0,0,0,1,1,0,0.4273896,1
7.38,83,5,4,27130,1,1,45,1,1,0,0.7752871,1
5.86,59,4,4,5754,0,1,35,1,0,1,0.93757457,1
8.22,57,5,8,13006,1,0,0,1,0,0,0.5540595,1
7.11,70,1,4,15493,0,0,0,0,0,0,0.5698186,1
3.45,68,2,8,12679,0,0,0,0,1,1,0.86731446,1
7.55,78,2,5,7080,0,0,0,1,0,0,0.5085331,1
9.54,100,0,5,2626,0,0,0,1,1,0,0.13641906,0
7.1,85,1,7,12318,1,1,40,1,1,1,0.6761673,1
5.69,61,1,8,8101,0,0,0,1,1,0,0.6962099,1
8.6,60,2,7,3937,1,1,31,0,0,1,0.7971923,1
6.09,69,1,4,4004,0,1,27,0,0,1,0.87201655,1
8.56,62,2,5,15420,0,0,0,0,1,0,0.48353326,1
9.05,87,2,4,7367,0,0,0,0,1,0,0.296768,0
7.2,63,0,5,10295,0,0,0,1,0,0,0.38926348,0
4.84,83,1,6,4986,0,1,36,1,0,1,0.92294365,1
8.51,100,3,4,5676,0,1,23,1,1,0,0.48789346,1
7.77,73,4,9,7584,0,1,14,1,1,1,0.67341554,1
6.33,74,3,10,14460,0,0,0,0,1,1,0.8291323,1
8.59,64,2,5,5838,1,1,19,1,1,0,0.5906903,1
7.24,86,0,10,8228,0,1,53,1,1,1,0.5619887,1
