promedio,asistencia,reprobadas,semestre,ingreso_familiar,beca,trabaja,horas_trabajo,internet_casa,computadora_propia,deserto
8.5,79,3,4,2420,1,0,0,1,1,1
5.92,76,6,5,9583,0,0,0,0,1,0
7.77,52,3,9,10355,0,1,31,1,1,1
6.87,95,3,8,5197,0,1,35,1,1,1
7.07,64,0,7,21692,0,1,46,1,1,1
6.41,55,3,5,5790,1,1,37,0,0,1
7.47,63,2,5,18572,0,1,33,1,1,1
5.41,46,5,7,3164,0,0,0,1,1,1
6.36,84,1,8,10140,1,1,21,0,1,0
7.55,70,1,10,4082,0,0,0,1,1,0
8.31,92,5,4,5371,0,1,44,1,0,1
5.56,90,0,7,16547,0,1,24,1,1,1
8.8,98,3,7,4769,0,0,0,1,1,0
8.65,58,2,8,2563,0,1,31,1,1,0
8.23,77,2,6,2271,1,1,29,1,0,1
8.28,83,1,7,6297,0,1,29,1,0,0
8.67,71,1,8,5536,0,1,35,0,1,0
6.84,82,4,4,16158,0,0,0,1,0,0
4.55,78,3,8,4544,1,1,41,0,1,1
5.65,65,1,4,11933,0,1,35,0,1,1
8.68,74,5,9,7622,1,1,29,1,1,1
6.62,76,1,5,9464,0,0,0,0,1,0
9.36,44,1,6,11159,0,1,38,1,1,0
8.65,78,1,5,15412,0,0,0,1,1,0
6.49,58,5,5,7044,0,1,18,1,1,1
9.18,61,3,4,17787,0,0,0,1,1,0
3.33,76,2,7,5414,0,0,0,1,0,0
8.66,74,0,6,30000,0,1,32,0,1,0
7.99,92,3,5,9237,0,0,0,0,1,0
6.82,78,2,10,4495,1,1,15,1,0,0
6.0,48,1,4,3311,1,1,35,0,1,1
5.78,69,2,6,5695,0,1,35,1,1,1
5.68,79,1,5,6846,0,1,29,0,0,0
7.45,59,2,5,8273,0,1,40,1,1,1
6.74,86,1,7,8488,0,1,39,1,1,1
5.81,70,2,6,4516,0,1,16,0,1,1
5.99,79,0,4,12639,0,1,38,1,1,1
8.32,58,2,6,15218,1,1,25,1,0,0
7.18,73,3,9,5700,1,0,0,0,1,0
6.35,74,0,7,9654,0,0,0,0,0,0
9.03,82,3,4,9041,1,1,29,1,1,1
7.97,97,3,10,13751,0,1,26,0,0,1
6.26,53,6,4,2935,0,0,0,0,0,1
8.48,90,3,6,30000,0,0,0,1,1,0
6.14,80,0,6,8156,1,1,29,1,1,1
6.98,93,3,9,13658,0,1,33,0,1,1
8.32,86,3,8,3809,1,1,41,1,1,0
8.3,83,3,7,4202,0,1,10,1,1,0
6.24,90,4,10,2454,0,0,0,0,1,0
9.44,67,2,5,7167,0,1,30,1,0,1
8.33,49,2,7,5564,0,0,0,1,0,0
8.25,63,1,6,17058,0,1,21,1,1,0
7.46,66,2,5,11195,0,1,16,0,1,0
6.7,87,2,8,19588,0,0,0,0,0,0
6.82,66,1,10,8121,1,1,26,1,0,1
9.72,62,4,4,7820,0,1,28,1,1,0
7.92,82,1,9,9315,1,1,36,0,1,1
6.35,79,5,7,6196,0,1,42,1,0,1
6.94,76,1,9,12442,0,0,0,0,1,1
5.29,77,3,4,21147,0,0,0,1,0,0
6.53,66,2,6,2782,0,0,0,1,0,0
3.66,96,3,10,6453,0,1,40,1,1,1
4.38,59,1,7,17397,0,0,0,1,0,0
5.78,93,1,4,9757,0,1,28,0,1,1
10.0,56,1,9,30000,0,1,18,1,1,0
6.93,83,5,5,5829,0,0,0,0,0,0
7.86,64,0,10,4652,0,0,0,0,1,0
6.33,64,1,6,13300,1,1,27,1,1,0
10.0,65,2,7,7148,1,1,40,0,1,1
8.2,68,2,5,8200,0,0,0,0,0,0
6.29,98,3,7,5216,0,0,0,1,1,0
6.49,58,4,7,14264,0,0,0,1,1,0
7.14,74,2,5,3003,0,1,37,1,0,1
5.51,84,2,4,11084,1,0,0,1,0,1
6.75,76,3,5,6773,0,1,32,0,1,1
7.86,51,2,7,30000,0,0,0,0,1,0
4.72,64,3,6,14540,0,1,44,1,0,1
9.07,93,2,10,2393,1,1,29,1,1,0
9.09,48,2,9,5681,0,1,37,1,1,0
7.37,60,1,5,6133,0,1,26,1,0,1
8.19,63,2,4,4176,0,1,28,0,0,1
7.55,94,1,5,5561,1,1,19,1,0,0
6.29,79,4,8,4893,1,0,0,1,0,1
8.51,79,0,6,6948,0,1,33,1,0,0
7.56,74,2,7,6881,1,0,0,1,1,0
6.63,58,0,9,7042,0,1,45,1,1,0
5.01,85,3,6,14676,0,0,0,1,1,0
6.32,77,2,4,16629,0,0,0,1,0,0
8.86,63,1,5,4718,1,0,0,0,0,1
8.22,88,0,6,23446,0,0,0,0,1,0
6.45,66,1,5,20731,0,0,0,0,0,0
9.29,55,2,6,5218,0,0,0,1,1,0
6.77,81,4,9,3761,1,1,39,1,0,0
7.05,68,1,10,2504,1,0,0,0,0,0
6.95,66,5,8,11626,0,0,0,0,1,1
4.85,84,2,8,13254,0,1,40,0,0,1
7.72,59,2,5,23591,0,0,0,1,1,0
8.58,65,2,8,4824,1,1,53,0,0,1
6.85,93,2,9,3829,0,0,0,1,0,1
10.0,93,4,4,5770,0,0,0,0,1,0
5.13,100,3,6,13312,0,1,32,1,1,0
7.5,95,5,6,4522,0,0,0,0,1,0
6.71,63,0,9,15191,0,0,0,0,0,1
8.09,68,2,5,5718,0,0,0,1,1,0
7.36,76,1,4,4287,0,1,14,1,1,0
7.9,91,0,9,17419,0,1,30,0,1,0
5.94,71,5,7,2000,0,0,0,1,1,0
7.77,82,4,4,4576,0,1,47,1,1,1
8.31,100,2,6,4432,0,1,27,1,1,1
6.91,72,1,6,2805,0,1,29,1,1,0
4.45,66,4,4,10073,0,1,43,0,1,1
4.49,70,1,9,5535,0,0,0,1,1,1
5.39,65,2,4,5072,0,0,0,1,1,0
7.07,83,3,4,5863,0,0,0,0,0,0
4.8,48,3,6,12215,1,0,0,1,1,0
6.88,94,1,5,8226,0,0,0,0,0,1
7.1,62,1,10,2000,0,1,23,1,1,1
5.3,82,1,10,19090,0,1,28,1,0,0
8.13,75,0,6,6156,0,1,44,0,1,1
5.26,81,3,4,30000,0,1,27,1,1,1
7.52,63,0,5,11714,1,0,0,1,1,0
9.99,99,2,8,9401,0,1,33,1,0,0
4.69,83,4,10,30000,0,1,23,1,1,1
6.84,80,2,4,26435,1,0,0,0,0,0
9.08,67,1,5,7352,1,0,0,1,1,0
7.08,82,0,10,5582,1,1,46,1,1,1
5.64,82,3,5,22397,0,0,0,0,0,0
6.78,51,2,9,12639,0,0,0,1,1,1
4.68,69,3,8,6608,0,0,0,1,0,0
6.46,72,3,5,10053,0,1,35,0,1,1
7.23,78,1,4,2540,0,1,27,1,0,1
6.06,76,2,9,4800,0,1,35,0,0,1
6.69,88,3,8,6267,0,0,0,1,0,0
4.1,100,1,10,12628,0,1,42,1,0,1
9.04,100,0,4,9309,0,0,0,1,1,0
6.18,75,7,5,6212,0,1,43,0,1,1
7.23,89,1,7,6351,1,0,0,1,1,0
6.74,83,5,5,30000,0,1,22,1,0,1
6.76,78,2,9,6907,0,0,0,1,1,0
7.58,78,2,9,13657,0,1,34,0,1,0
7.75,54,1,8,7908,1,0,0,1,1,0
6.58,85,1,4,8393,0,0,0,0,1,0
5.7,97,3,10,2748,1,1,25,1,0,1
8.94,86,2,6,2497,0,0,0,1,0,0
4.44,68,5,8,27854,0,1,48,1,0,1
8.25,85,2,6,8006,0,1,35,1,1,1
5.27,55,1,7,15865,0,1,32,1,1,1
6.37,65,1,5,14831,0,0,0,1,0,0
7.81,72,1,6,9535,0,0,0,1,0,1
7.18,77,2,5,27330,0,0,0,0,1,0
6.55,50,4,5,2604,0,1,25,1,0,1
8.05,99,2,6,13827,0,0,0,0,0,0
7.38,47,1,5,7196,0,1,40,1,1,1
6.14,68,3,9,5057,0,1,35,1,1,0
6.42,94,4,4,2917,0,1,26,0,0,1
5.17,78,2,5,12174,0,0,0,1,0,0
7.05,84,3,5,5797,1,1,36,1,0,1
10.0,83,3,4,12186,0,1,12,1,0,0
7.7,100,3,10,13436,0,1,38,0,0,0
8.02,63,3,5,8151,0,1,25,0,0,0
6.45,72,0,4,30000,0,1,30,0,1,0
4.45,72,0,4,4648,0,1,35,1,0,1
6.39,51,1,9,18785,0,1,26,1,1,1
7.53,92,4,5,6856,0,1,13,1,1,1
5.69,94,0,6,30000,0,0,0,1,0,0
5.23,85,3,8,24447,0,1,18,1,0,1
7.0,50,5,10,9571,0,1,34,1,1,1
8.08,80,4,4,3997,0,1,45,0,1,1
5.83,91,2,5,15699,0,0,0,0,1,0
9.89,64,2,4,5396,0,1,26,0,1,0
6.18,81,2,8,22106,1,0,0,1,1,0
6.77,82,2,7,6178,1,0,0,1,1,0
5.12,80,1,9,3198,0,0,0,0,1,0
8.43,88,0,4,6721,1,1,50,1,1,0
4.14,70,3,4,26821,0,1,32,0,0,1
6.73,69,2,6,4471,1,1,29,1,1,0
7.45,74,2,7,4821,0,0,0,0,0,0
8.01,53,2,8,13892,0,0,0,1,1,0
7.99,77,2,7,5002,0,0,0,0,0,1
5.39,77,1,6,5156,1,1,24,1,0,0
7.95,65,1,4,18213,0,0,0,1,1,1
6.45,72,0,5,4330,0,1,47,0,0,1
3.7,71,1,4,3724,0,1,51,1,0,1
10.0,75,0,10,10201,0,1,19,0,1,1
7.68,78,3,10,16088,0,1,29,0,1,1
8.08,65,3,7,19905,1,1,42,1,1,0
8.66,97,2,10,10998,1,1,34,1,0,1
6.95,79,3,7,9421,0,1,35,1,0,1
6.09,79,4,6,5117,1,0,0,1,1,1
7.85,67,2,8,6128,0,0,0,1,1,1
8.63,75,1,5,7001,0,0,0,1,1,0
9.17,78,0,10,3555,0,0,0,1,1,0
5.13,86,2,6,17074,0,1,24,1,1,1
8.65,62,0,9,4139,0,1,39,1,1,0
4.47,95,1,8,11938,0,0,0,1,1,0
8.01,62,1,8,8350,0,0,0,1,1,0
6.14,99,0,7,13717,0,0,0,1,0,0
8.22,63,1,5,9529,0,0,0,1,0,0
8.43,67,2,6,19513,0,0,0,0,0,0
7.93,66,0,6,7817,1,1,40,0,1,0
8.55,83,0,6,8343,1,1,19,0,1,0
8.37,78,1,5,8367,0,1,29,0,1,0
7.41,94,1,7,12943,0,1,30,1,1,1
9.38,74,0,7,8221,0,1,40,1,1,0
7.06,92,1,5,16168,0,0,0,0,1,0
6.19,67,4,5,20716,0,0,0,1,0,0
7.49,76,2,10,18946,0,1,29,1,1,1
5.95,60,3,7,7133,0,0,0,1,0,0
7.14,100,2,4,3823,1,0,0,0,1,0
7.14,75,2,6,16884,0,1,17,0,0,1
9.88,67,1,6,5709,0,1,17,1,1,1
10.0,71,2,6,3845,0,1,34,1,1,1
4.98,75,2,5,4129,0,1,50,1,0,1
5.76,66,2,10,2000,1,0,0,1,1,1
8.48,66,2,4,2287,0,1,28,0,0,1
7.68,75,4,9,7735,0,0,0,0,1,1
10.0,50,1,4,14333,0,0,0,0,0,0
8.72,55,0,4,17129,0,0,0,1,0,0
6.97,86,0,4,6640,0,1,28,0,1,1
10.0,80,3,10,5377,1,1,28,0,1,1
4.83,76,2,6,4684,0,0,0,1,1,1
8.0,60,2,6,6458,0,0,0,1,0,0
9.18,84,0,6,24757,1,0,0,1,0,0
8.36,87,3,9,2000,0,1,19,0,1,0
6.06,83,1,5,2000,0,0,0,0,1,1
5.24,95,3,6,3585,0,1,22,1,0,1
8.55,77,1,9,17404,0,1,42,1,1,0
6.77,81,2,8,6053,0,1,48,1,0,1
7.01,76,1,5,9068,0,1,31,0,1,1
7.78,67,3,8,3568,0,0,0,1,0,0
6.98,76,2,9,11978,0,0,0,1,0,0
9.67,85,3,6,4025,1,1,23,1,1,1
9.39,67,0,6,6831,0,0,0,1,1,0
4.78,68,1,8,8006,0,0,0,1,1,0
8.06,85,4,5,10689,1,1,41,1,1,1
7.01,73,3,5,9689,0,1,27,1,1,1
4.85,84,2,8,14307,0,1,23,0,1,0
7.5,65,0,9,7392,0,1,25,1,1,0
7.33,74,4,7,6222,0,0,0,0,0,0
5.88,70,0,5,16970,0,0,0,1,0,0
7.73,73,0,8,11764,1,0,0,0,0,0
9.4,65,1,5,2748,0,1,28,0,1,0
5.93,94,3,4,2896,0,0,0,0,1,1
5.34,77,2,7,3582,0,1,45,1,1,1
6.08,70,2,4,30000,0,1,37,1,1,0
7.81,94,1,7,9860,0,0,0,1,1,0
9.64,63,2,6,11686,0,0,0,1,0,0
6.02,67,0,7,6936,0,0,0,1,1,0
5.71,85,1,5,2036,1,1,22,0,1,0
5.79,79,2,7,4557,0,0,0,1,1,0
6.12,79,3,9,5726,0,0,0,1,1,0
10.0,81,1,6,17721,1,0,0,1,0,0
8.54,78,0,7,23247,0,0,0,0,1,0
3.17,64,2,10,7190,0,1,35,0,1,1
6.22,95,3,7,2000,0,1,50,1,1,0
7.17,94,4,5,12954,0,1,26,1,0,0
5.77,89,2,7,14005,1,1,42,0,0,1
6.35,64,2,5,20744,0,1,24,1,1,0
6.37,68,2,4,8832,0,1,38,1,1,1
7.56,92,1,5,5357,0,1,32,1,1,1
9.55,67,2,4,3257,0,0,0,0,1,0
3.0,71,6,4,4703,0,1,46,1,0,1
7.52,73,3,6,7425,0,0,0,0,1,0
9.63,70,2,6,13390,0,0,0,1,1,0
7.66,77,4,8,30000,0,0,0,1,1,0
6.96,46,0,4,3235,0,1,21,0,1,1
8.01,65,2,5,6052,0,1,28,0,1,0
8.77,48,2,4,4819,1,0,0,1,0,0
8.77,73,5,5,21427,0,1,24,1,0,0
8.0,81,2,8,5064,0,1,37,0,1,0
4.95,65,3,6,9894,1,0,0,1,0,0
7.84,78,4,7,9675,1,1,24,1,1,0
8.7,81,2,8,12988,0,1,42,1,1,0
5.64,84,6,4,8678,1,0,0,0,1,0
3.52,76,1,5,3726,0,1,23,1,1,1
7.7,79,2,6,25890,1,1,51,0,0,1
8.86,95,1,5,7091,0,1,30,1,1,1
5.03,75,3,5,6778,0,1,39,1,0,1
8.46,87,4,10,14649,0,0,0,1,1,0
5.58,71,1,5,12425,1,0,0,1,0,1
6.76,65,1,10,6171,0,0,0,1,0,0
8.33,72,2,8,14816,1,0,0,0,1,0
5.13,100,2,5,10251,0,0,0,1,1,0
7.91,45,2,4,3410,0,1,13,1,0,0
6.21,80,4,5,3588,0,1,15,1,1,1
9.4,62,4,7,6147,0,0,0,0,1,1
6.4,60,1,10,8565,1,1,36,1,1,1
7.33,57,2,7,6529,0,1,21,1,0,0
7.65,77,2,8,5168,0,0,0,1,1,0
6.22,79,1,6,3660,0,0,0,0,1,0
6.93,66,1,8,7293,0,1,29,0,1,0
6.54,95,2,4,4885,0,1,24,1,1,0
8.97,51,1,7,5541,0,1,42,1,0,0
6.1,87,2,5,9057,0,0,0,1,1,0
6.36,66,2,9,3287,0,0,0,0,1,1
6.02,73,1,4,4391,0,0,0,0,1,1
6.56,80,0,4,2000,1,0,0,1,1,0
7.97,75,3,9,17296,0,0,0,1,1,0
6.72,69,0,4,8185,0,1,49,0,0,1
6.57,51,4,7,10586,0,1,42,1,1,1
6.15,70,1,10,2314,1,0,0,1,1,1
6.68,73,2,7,15941,1,0,0,1,1,0
8.29,40,3,6,5217,1,0,0,0,1,0
6.49,79,1,6,6539,0,1,18,0,0,1
8.73,94,1,9,3638,0,1,15,0,1,0
10.0,54,1,4,3374,0,1,30,0,1,1
6.94,91,2,10,8046,1,1,21,1,0,0
9.54,66,2,7,17549,0,1,34,0,1,0
4.8,75,1,9,5573,0,0,0,1,0,0
6.56,64,2,8,11625,1,0,0,1,1,1
8.27,48,0,6,10151,0,0,0,0,1,0
7.89,50,1,8,13985,1,1,37,0,1,0
5.75,97,3,9,14250,0,1,32,1,1,1
8.29,62,1,4,8792,0,1,38,0,1,1
10.0,100,1,5,7935,1,1,32,1,0,0
8.32,63,1,9,12225,0,0,0,1,0,0
5.36,70,2,8,3884,0,0,0,1,1,1
5.82,84,0,7,8048,0,1,35,1,1,1
5.98,59,2,9,16516,0,1,27,1,0,1
7.49,88,3,4,23634,0,1,32,1,1,0
9.76,88,1,10,20444,0,1,19,1,1,0
8.6,92,4,8,10277,1,0,0,1,1,1
10.0,74,1,9,4183,0,1,20,1,1,0
7.56,80,2,10,12695,1,1,10,1,0,0
7.96,61,5,4,15309,0,1,35,1,0,1
9.78,97,2,6,4417,0,1,26,1,1,0
7.3,88,2,5,3028,1,1,30,1,0,0
9.67,68,1,7,14021,0,1,33,0,0,0
9.22,99,1,7,2000,0,1,23,0,1,0
5.67,65,0,5,4270,0,0,0,1,1,0
6.68,86,2,10,4022,0,0,0,1,0,0
6.85,88,2,4,2869,0,0,0,0,1,1
6.67,86,3,7,2066,0,0,0,0,1,1
7.55,57,2,5,4360,0,0,0,1,1,0
6.03,56,1,8,8221,1,1,10,1,0,0
9.4,75,2,5,13358,0,0,0,1,1,0
8.2,78,1,5,9051,1,1,29,0,0,0
8.49,85,0,7,5495,0,1,57,1,1,1
8.54,73,3,6,5863,0,1,53,1,1,1
5.35,40,3,6,6467,0,1,27,0,1,1
8.53,62,0,6,8856,0,0,0,1,0,0
6.08,76,2,5,13119,0,0,0,0,0,0
10.0,47,0,10,11316,0,1,39,0,1,1
4.77,71,4,5,4643,0,1,19,0,1,1
9.04,100,1,6,6039,0,1,29,0,0,0
5.73,73,3,5,10803,0,1,18,0,1,1
7.18,64,0,9,4017,0,1,44,1,0,1
8.37,84,2,8,9213,0,1,32,0,1,0
5.38,60,1,5,10201,0,1,42,1,0,1
6.37,70,0,6,20764,0,0,0,1,1,1
8.15,75,2,8,9228,0,1,35,1,1,0
4.93,47,3,4,8599,0,0,0,0,1,0
3.86,83,3,5,12546,0,1,18,1,0,0
7.69,74,3,4,6231,0,1,38,1,1,1
8.57,75,2,6,4963,1,0,0,1,0,0
9.53,68,2,7,2703,0,1,22,1,0,0
7.87,84,3,9,7923,0,1,30,1,0,1
7.63,73,1,10,10644,0,1,36,1,1,1
8.88,58,4,10,7130,0,1,34,1,0,1
7.28,79,1,4,8979,0,1,38,0,1,1
8.09,76,4,7,26568,0,0,0,0,1,0
3.0,59,1,6,10805,1,0,0,1,1,1
7.14,70,2,8,28591,1,0,0,0,0,0
5.75,97,2,10,17309,0,1,47,0,1,1
5.54,61,2,9,14461,1,0,0,0,0,0
7.25,75,4,8,7015,0,0,0,1,1,0
6.77,76,4,7,10034,0,0,0,1,1,0
9.85,59,1,6,2233,1,1,43,1,1,0
9.79,55,1,4,7009,0,0,0,0,1,0
8.54,83,5,10,13803,0,0,0,0,0,0
10.0,74,1,4,7038,0,1,14,0,0,0
7.29,66,0,6,11065,1,0,0,0,1,0
4.2,68,0,10,17962,0,0,0,0,0,0
5.15,62,2,4,9851,0,1,20,0,0,1
7.93,100,2,7,6681,1,1,27,0,0,0
7.3,74,1,10,8947,0,0,0,1,1,0
7.22,62,2,5,10661,0,1,39,1,1,0
6.97,65,0,5,2000,0,0,0,1,1,0
3.99,79,3,4,8155,0,1,40,1,0,1
7.79,56,2,4,8122,0,0,0,1,0,0
7.81,63,2,10,3436,0,1,38,0,1,1
8.17,69,5,6,11659,1,0,0,1,0,0
6.57,58,1,5,4963,0,0,0,0,1,0
6.38,66,3,4,9494,0,1,33,1,1,1
8.03,88,3,8,11366,0,1,34,1,0,1
3.89,73,3,8,11990,0,1,43,1,1,1
6.61,72,5,10,8924,0,0,0,1,1,1
6.56,71,2,5,11493,0,0,0,1,1,0
9.28,95,2,6,6217,0,1,27,1,1,0
9.41,59,6,4,4214,1,0,0,1,0,0
9.72,59,0,4,4803,0,0,0,0,1,0
6.96,66,1,5,9046,0,1,14,1,1,0
6.22,57,4,4,24624,0,0,0,1,1,0
7.46,86,2,10,3350,0,1,34,0,0,1
8.34,86,4,6,14128,0,0,0,0,1,1
6.75,65,1,9,5112,0,0,0,1,1,0
3.0,77,2,6,10642,0,0,0,0,1,1
7.69,79,3,4,5506,0,1,35,0,0,1
6.49,75,2,6,2000,0,1,20,0,1,1
4.43,51,0,7,6078,0,1,27,1,1,1
5.76,96,1,8,4848,0,1,36,1,1,1
6.73,63,2,8,7426,0,0,0,1,1,1
6.27,58,5,7,7633,0,0,0,1,0,1
6.68,40,1,4,15810,0,1,32,1,0,1
7.18,96,1,5,2784,0,1,28,1,1,0
5.45,75,1,6,4532,0,1,29,0,1,1
8.03,68,0,7,13807,0,1,41,0,0,1
6.46,82,2,10,12648,0,1,33,1,0,1
4.72,59,1,4,18374,0,0,0,1,0,0
5.41,83,1,8,13984,1,1,29,1,1,1
5.67,81,0,6,2814,0,1,31,0,1,1
8.4,68,2,8,11537,0,1,22,1,1,1
7.31,64,1,5,2352,1,1,32,0,1,1
6.45,64,2,7,9197,1,1,27,1,1,1
7.14,65,2,6,10465,0,0,0,0,1,1
6.32,91,2,10,3099,0,0,0,0,0,0
6.49,92,2,4,27852,0,0,0,1,0,0
7.99,85,1,9,11071,0,0,0,0,0,0
7.4,58,3,4,4935,0,1,32,0,1,1
7.05,73,6,10,9744,0,1,30,0,1,1
6.94,61,5,6,15093,0,0,0,0,0,0
6.48,73,2,7,5698,1,1,22,1,1,0
8.16,76,3,5,6314,1,1,35,1,1,0
6.84,90,1,10,2000,1,1,34,1,1,0
7.94,86,0,10,16945,0,1,31,1,0,0
4.34,82,4,5,5167,1,0,0,0,1,1
9.15,70,2,9,5618,0,0,0,0,0,0
6.42,100,3,6,15991,0,1,47,0,1,1
5.35,68,2,10,13526,0,0,0,1,1,0
8.32,78,2,4,3698,0,0,0,1,1,1
9.16,77,3,8,3986,0,1,29,1,1,1
8.87,65,1,5,3450,0,1,10,1,1,0
8.17,81,1,6,4370,0,0,0,0,1,0
7.04,81,1,9,5194,0,0,0,1,1,0
6.98,61,2,4,5863,0,0,0,1,0,0
9.41,83,0,5,9240,0,1,38,0,1,0
6.58,97,0,10,20535,0,0,0,0,0,0
8.15,80,3,8,10352,0,0,0,1,1,0
8.81,67,1,6,15993,0,0,0,0,0,0
8.52,100,1,4,10472,0,1,27,0,1,0
3.96,85,3,5,8558,0,1,23,1,1,1
7.15,86,0,4,23564,0,1,19,1,1,0
3.5,84,6,7,9595,1,1,35,1,0,1
8.57,73,5,8,10522,0,1,21,0,1,1
8.21,58,3,5,7179,0,1,46,1,1,1
6.46,68,1,4,6029,0,1,25,1,1,0
5.02,70,5,7,9375,0,0,0,1,0,1
6.06,74,1,10,19917,1,1,37,0,1,0
5.46,74,3,5,7845,0,1,43,0,0,1
7.76,83,2,9,13715,0,0,0,0,0,0
7.01,76,4,4,2706,0,0,0,1,1,0
9.8,62,1,9,14684,1,1,38,1,1,1
5.71,65,5,7,2000,0,1,36,1,1,1
4.83,74,0,7,2787,0,1,38,1,0,1
10.0,60,3,7,2395,0,0,0,1,1,0
5.86,53,3,6,12909,0,1,37,0,1,1
4.71,62,0,4,8658,0,0,0,0,1,0
8.02,66,2,4,3482,0,0,0,1,1,0
9.54,100,2,4,4859,0,1,48,0,1,0
7.21,62,0,4,10210,0,1,35,0,0,1
7.82,72,4,7,3415,0,1,34,1,1,1
8.29,75,5,10,5906,0,0,0,1,1,0
6.01,83,5,5,14809,0,0,0,1,0,1
7.23,81,1,4,30000,0,1,15,1,1,0
8.47,82,3,8,12860,0,1,35,1,0,0
6.44,74,2,5,5562,0,0,0,0,1,1
10.0,78,1,7,20165,0,0,0,1,1,0
4.91,63,2,10,3814,1,1,14,0,0,0
5.51,100,5,7,4238,0,1,23,1,0,1
6.39,84,2,6,14659,0,1,28,1,1,0
5.93,63,1,9,6395,0,0,0,1,0,0
6.51,75,5,7,10367,0,1,23,0,0,1
8.14,76,2,10,2944,0,1,16,1,1,1
10.0,75,2,6,9435,1,1,57,0,1,1
4.65,71,2,10,11588,0,1,35,1,1,1
5.85,70,3,8,7138,0,0,0,1,1,1
4.84,54,1,7,3223,0,1,24,1,1,1
7.21,40,5,6,7693,0,0,0,1,0,1
6.09,63,1,7,4696,0,0,0,1,0,1
5.79,85,2,10,10361,0,1,40,0,0,1
6.36,73,5,4,3687,0,0,0,0,1,1
7.61,86,5,7,2899,0,1,32,1,0,1
5.77,47,2,9,4895,0,0,0,0,1,0
7.08,72,1,5,4932,0,0,0,1,1,0
5.04,84,0,9,2000,0,1,33,1,0,1
9.71,62,2,10,5559,0,1,41,0,1,1
7.0,64,2,7,2264,1,0,0,1,0,0
9.35,68,1,9,7299,0,1,41,1,1,1
10.0,70,5,4,20502,0,1,16,1,0,1
7.34,74,3,4,4039,0,1,29,1,1,1
4.71,57,1,7,8227,1,1,20,0,1,1
7.8,51,0,7,3586,1,1,27,1,1,1
5.44,76,2,9,15461,1,0,0,0,1,0
8.32,65,4,7,24126,0,1,43,1,1,1
5.9,69,1,4,5636,1,1,29,0,0,1
8.01,97,2,4,7029,0,1,21,1,0,1
7.7,67,6,6,14593,0,0,0,0,1,1
4.77,65,2,5,9343,1,0,0,1,1,0
9.48,52,2,10,18553,1,0,0,1,1,0
10.0,83,1,8,13880,0,1,34,1,0,0
5.57,70,2,10,10551,0,0,0,1,0,0
7.03,40,1,7,20404,0,1,39,1,1,0
5.59,63,4,5,5588,0,1,49,1,0,1
7.22,77,1,5,5804,0,1,17,1,1,1
7.2,58,2,6,13371,0,0,0,0,1,0
7.77,100,3,4,3925,1,0,0,1,0,0
8.46,89,3,6,19754,1,1,29,0,0,1
8.13,69,2,9,11018,0,0,0,1,0,0
5.64,75,2,10,6892,0,0,0,1,1,0
3.91,75,3,8,6301,1,0,0,1,1,1
6.92,67,0,4,4548,0,1,12,1,1,0
6.92,97,4,4,11403,0,1,31,1,0,1
8.28,81,1,7,30000,1,1,37,1,0,1
9.56,55,1,5,18616,0,1,37,0,1,0
7.61,95,1,6,13079,0,1,39,1,1,0
6.43,64,3,6,22980,0,1,32,1,0,1
7.26,77,0,5,7788,1,1,16,1,0,0
6.44,79,2,8,18562,1,1,25,0,1,1
7.35,90,0,6,6138,0,1,35,1,0,1
6.12,61,2,9,7137,0,0,0,1,1,0
7.83,67,1,9,13865,0,0,0,1,1,0
5.87,62,2,7,22286,0,0,0,1,1,0
5.11,69,3,4,5161,0,0,0,0,0,0
7.41,89,0,7,14151,0,0,0,1,1,0
7.79,46,1,6,8386,0,1,42,1,0,1
7.85,65,2,5,11242,0,1,20,1,0,0
5.21,65,5,6,25310,1,1,21,0,0,1
4.39,73,4,4,3100,0,0,0,1,1,1
4.78,50,0,4,5917,0,1,34,1,0,1
9.13,88,0,5,16000,0,0,0,1,1,0
8.48,78,0,10,6556,0,0,0,1,0,0
7.95,74,2,4,11046,0,1,33,1,1,0
9.29,98,2,8,3087,0,1,31,1,1,1
8.78,100,1,7,19940,0,1,10,0,1,0
9.16,74,7,7,5934,1,0,0,1,0,0
7.17,66,4,8,2755,0,1,25,0,1,1
10.0,60,1,5,8483,0,1,52,0,1,1
9.54,43,1,5,18896,0,0,0,1,1,0
5.68,75,5,9,3835,0,1,40,1,1,1
8.44,85,3,5,15246,1,1,21,1,1,1
9.66,61,4,4,22807,1,1,30,1,0,0
10.0,75,3,7,11737,0,1,39,1,1,1
6.46,84,1,4,30000,1,1,29,1,1,1
7.8,58,1,6,12865,0,1,37,1,0,1
7.79,66,1,4,5288,1,0,0,1,1,1
5.76,75,0,4,4229,1,1,35,1,1,1
6.91,70,1,5,10398,1,1,32,0,1,1
7.4,80,0,6,15840,0,1,44,0,0,0
4.98,89,3,8,6867,1,0,0,0,1,0
7.62,78,1,7,9701,0,1,25,0,0,1
6.27,49,5,6,3325,0,0,0,0,0,1
5.78,82,1,8,9325,0,0,0,0,0,1
5.83,67,4,4,10769,0,1,31,1,1,0
8.43,57,0,4,12445,0,1,41,1,1,1
8.74,67,0,6,4424,0,0,0,0,0,0
6.58,57,3,6,7512,0,1,39,0,0,1
6.77,76,0,6,9658,0,1,27,1,0,0
