promedio,asistencia,reprobadas,semestre,ingreso_familiar,beca,trabaja,horas_trabajo,internet_casa,computadora_propia,deserto
7.76,87,4,2,24580,1,0,0,1,1,1
5.77,83,2,10,15939,1,1,36,1,1,1
9.99,83,1,8,6582,1,1,41,1,0,1
8.91,67,1,10,3689,1,1,16,1,1,0
5.91,89,1,5,10804,1,0,0,1,0,0
8.49,84,2,6,17196,0,0,0,1,1,0
8.16,66,1,8,5692,0,1,39,1,1,1
8.73,80,1,2,5441,1,1,26,1,0,1
8.4,75,1,5,24641,1,1,13,1,1,0
7.04,92,1,10,9516,1,1,33,1,1,0
6.2,86,2,10,21932,0,0,0,0,1,0
7.11,56,1,8,15510,0,0,0,1,1,0
8.55,59,1,2,20642,1,1,26,1,1,0
7.45,78,0,5,17381,0,1,10,1,1,0
7.69,94,2,2,8461,0,0,0,1,0,1
7.01,70,1,7,12134,0,0,0,1,1,0
8.57,85,0,10,20488,0,1,37,0,1,0
7.79,100,4,5,4460,0,1,22,1,1,1
8.48,72,1,7,21882,0,1,40,1,1,1
7.28,69,0,5,11613,1,0,0,0,0,0
8.1,82,1,7,14563,0,1,19,1,0,0
8.12,87,0,9,4203,0,1,42,1,1,1
9.91,67,2,10,15358,0,0,0,1,0,0
8.89,79,1,8,16188,0,0,0,1,1,0
5.3,72,1,6,15738,0,1,13,1,1,1
6.49,83,2,3,15241,0,0,0,1,1,0
7.05,72,1,1,13321,0,0,0,1,1,1
7.86,75,0,2,17336,0,0,0,0,0,0
7.62,83,1,3,4881,1,1,21,1,1,1
10.0,81,0,8,12898,0,0,0,1,1,0
6.06,100,2,3,3176,0,0,0,0,1,1
5.69,92,0,7,6614,1,0,0,1,0,0
4.95,67,0,5,4370,0,0,0,1,1,0
7.9,62,3,2,12172,0,1,40,0,1,1
4.64,74,2,3,7679,0,0,0,0,1,1
6.33,76,2,6,17607,0,0,0,1,1,1
8.09,63,1,6,14261,0,0,0,1,1,0
7.04,94,1,10,8532,0,0,0,1,1,0
7.72,83,1,3,15497,0,1,39,1,1,0
8.39,89,4,8,5212,0,0,0,1,1,1
5.99,74,1,2,24941,0,1,41,1,1,1
6.15,100,2,9,14785,1,1,22,1,1,1
5.91,70,1,7,7269,0,0,0,1,1,1
4.79,91,1,1,6295,0,0,0,1,1,1
7.09,76,3,9,3163,0,0,0,0,1,0
7.8,86,4,1,3552,1,0,0,1,1,1
7.53,71,2,5,19812,0,0,0,1,0,1
4.96,88,1,9,3520,1,1,13,1,1,1
10.0,69,2,8,19787,1,1,11,1,0,0
10.0,82,5,1,5025,0,0,0,1,1,0
7.85,81,0,10,16920,0,0,0,1,0,0
7.75,81,1,9,6430,1,0,0,1,1,0
7.63,83,0,6,19094,0,0,0,1,1,0
4.83,59,0,2,11083,0,1,17,1,1,1
9.65,81,2,10,22058,1,0,0,1,1,0
7.01,96,3,9,5683,1,0,0,1,1,0
6.78,89,1,9,21113,0,1,19,1,0,0
9.96,75,2,1,21878,1,1,45,1,1,0
6.89,79,2,10,10744,0,0,0,1,1,1
8.18,66,2,4,22316,0,1,45,1,0,1
5.18,79,3,5,21360,0,0,0,0,0,1
7.63,83,0,2,24899,1,1,38,1,1,0
5.63,82,2,3,4785,1,1,15,1,1,1
8.23,97,1,8,10815,0,1,19,1,0,0
9.44,71,0,8,3174,0,0,0,0,1,0
6.95,61,2,8,14175,0,1,39,1,1,1
4.84,79,2,1,18402,1,0,0,1,1,1
9.31,96,0,3,15862,0,0,0,1,1,0
8.95,71,4,6,10291,0,0,0,1,1,1
6.58,76,0,4,13339,0,1,10,1,1,0
9.04,73,1,7,9832,1,0,0,1,1,0
6.3,85,0,8,13042,0,1,35,1,0,1
7.62,75,0,7,18216,0,0,0,1,1,0
6.22,82,0,6,11831,0,1,18,1,1,1
6.35,94,0,3,9256,0,1,21,1,1,1
7.19,72,0,6,20728,0,0,0,1,1,0
7.6,74,2,3,7101,0,1,13,1,1,0
8.82,79,1,8,6591,0,1,37,1,1,1
6.5,90,0,8,13669,0,0,0,1,1,0
5.95,88,1,9,20900,0,1,40,1,1,1
7.62,74,0,4,15732,0,1,18,1,1,0
7.99,85,0,2,22843,0,0,0,1,0,0
7.96,93,1,3,19839,0,1,24,1,1,1
8.15,79,2,5,21722,1,0,0,0,1,1
8.88,71,1,6,14541,1,1,11,1,1,1
6.03,94,1,8,8882,1,1,29,1,1,1
7.92,81,1,5,14910,0,1,42,1,1,1
8.18,84,2,3,21932,1,1,21,1,1,1
7.58,99,2,10,18265,1,0,0,1,1,1
7.85,89,1,10,22307,0,1,17,1,0,1
7.02,95,0,3,22020,0,0,0,1,1,0
8.44,94,1,2,20894,0,1,10,1,1,0
6.29,85,0,4,10796,1,1,46,1,1,1
8.32,94,2,5,3277,1,1,29,1,1,1
7.18,85,1,10,23214,0,1,12,1,1,0
8.6,64,1,5,3702,1,0,0,1,1,0
7.16,100,1,9,10550,0,0,0,1,1,0
4.54,87,1,10,21806,0,1,32,1,0,1
6.2,76,3,4,8719,1,0,0,1,0,1
7.52,83,0,3,15826,0,1,39,1,0,1
8.45,93,0,2,4626,1,0,0,1,1,0
7.2,57,3,8,18386,0,1,34,1,0,1
8.24,83,0,4,8093,0,0,0,1,1,0
7.22,61,4,9,20061,1,1,39,1,0,1
9.96,69,1,2,18705,0,1,31,1,1,0
6.76,84,0,9,9781,1,0,0,1,1,0
9.47,70,0,7,17660,0,0,0,1,1,0
6.58,85,2,4,19073,0,0,0,1,1,1
6.35,86,4,1,7990,1,0,0,1,1,1
7.29,91,3,1,10294,0,1,11,0,1,1
6.8,61,1,3,22853,0,0,0,1,0,1
10.0,75,0,5,18930,1,1,16,1,1,0
7.47,82,1,4,20095,1,0,0,1,1,0
9.04,75,3,9,18717,1,0,0,1,1,0
7.85,93,0,10,12278,1,1,37,1,1,0
6.13,81,1,3,20002,1,0,0,1,0,1
6.92,100,2,2,14406,0,0,0,1,0,1
8.8,69,1,9,21775,0,0,0,1,0,0
9.96,75,2,8,14509,0,0,0,1,1,0
6.46,99,2,8,22120,1,0,0,1,1,0
6.86,81,1,4,14921,0,0,0,1,1,0
8.0,100,2,4,11466,0,0,0,1,1,0
6.77,79,0,1,17455,1,0,0,1,1,0
8.19,77,2,10,6258,0,0,0,1,1,0
9.16,65,1,6,20088,1,0,0,1,0,0
6.86,100,0,2,16147,1,0,0,1,1,0
8.67,86,1,10,9423,1,1,22,1,1,0
8.62,93,2,7,14001,0,0,0,1,1,0
7.91,89,1,8,22398,0,0,0,1,1,0
7.73,80,1,5,8506,1,0,0,1,1,0
6.98,81,2,4,10226,0,1,27,1,0,1
6.93,84,0,7,21288,0,1,20,1,0,0
6.83,78,0,9,16298,0,1,39,1,1,1
5.35,93,2,7,12751,0,0,0,1,1,1
8.03,81,3,2,20288,0,1,46,0,1,1
8.36,83,6,1,16886,1,0,0,1,1,1
6.29,74,0,8,24759,0,1,21,1,1,1
5.27,92,1,3,10384,1,0,0,1,1,1
7.25,84,0,8,15127,1,1,41,1,0,1
7.07,89,3,7,24330,1,0,0,0,1,0
7.9,85,3,2,11562,0,1,10,1,0,1
7.94,93,1,8,20186,0,0,0,1,1,0
6.11,51,3,10,12363,0,1,35,1,0,1
9.65,94,0,3,13561,0,0,0,1,1,0
3.97,92,2,3,13585,0,1,19,0,1,1
8.08,58,1,7,7140,1,1,36,1,1,1
10.0,83,0,10,6636,0,1,23,1,1,0
7.13,68,0,4,22490,0,1,29,0,1,0
8.48,72,0,6,4226,1,1,34,1,1,1
6.81,61,1,9,3304,1,1,25,1,1,1
5.15,76,2,10,24427,1,1,23,1,1,1
5.55,70,0,4,21245,1,0,0,1,0,0
4.72,75,1,9,7291,1,0,0,1,1,1
8.08,72,2,9,10341,0,1,26,1,1,1
6.29,82,4,10,15113,0,1,32,1,1,1
7.41,56,0,1,24954,0,0,0,1,1,0
7.87,92,0,1,6837,0,0,0,1,1,0
7.14,56,0,4,22419,0,0,0,1,1,0
7.02,100,5,3,20440,0,1,31,0,1,1
7.57,89,2,1,18907,0,0,0,1,0,0
7.82,68,1,2,17667,0,1,16,1,1,0
10.0,90,3,5,15421,0,0,0,1,1,0
7.58,83,2,3,16588,0,0,0,1,1,0
7.88,67,0,3,4800,0,0,0,1,1,0
7.33,97,1,10,5014,0,0,0,1,1,0
8.26,85,0,7,7918,0,0,0,1,1,0
10.0,75,2,2,21619,1,1,40,1,1,0
5.02,81,2,4,10973,1,1,25,1,1,1
6.99,84,2,3,17106,0,0,0,1,1,1
7.16,79,3,7,15121,0,0,0,1,1,1
8.53,98,2,6,10206,0,0,0,1,1,0
5.66,73,2,4,22687,0,0,0,1,1,0
6.54,73,0,2,21420,0,0,0,1,1,1
5.3,76,4,7,10245,1,0,0,1,1,1
7.89,96,2,5,5113,1,0,0,1,0,0
7.69,95,2,6,4982,1,1,12,0,1,1
7.52,74,0,6,4072,0,0,0,1,1,0
7.4,85,0,7,19648,0,0,0,1,1,0
6.62,65,1,6,17106,1,1,18,1,1,1
7.47,56,0,10,13645,0,0,0,1,1,0
7.52,65,1,8,14288,0,0,0,1,1,0
9.34,68,1,9,20878,0,1,27,1,1,1
6.28,76,0,10,6505,1,0,0,1,1,0
8.36,69,0,1,4871,1,1,18,1,1,1
8.71,74,0,5,17373,1,0,0,1,1,0
4.16,78,1,8,13558,1,1,13,1,1,1
8.86,83,2,10,17821,0,0,0,1,1,0
8.69,83,2,3,8468,0,1,21,1,0,0
7.17,89,2,1,19710,1,1,46,1,0,1
6.57,90,3,3,9101,0,0,0,1,0,1
4.5,82,2,7,14436,1,0,0,1,1,1
6.77,64,1,3,20277,0,0,0,1,1,0
10.0,95,1,8,5364,0,1,38,1,1,0
5.91,76,1,2,20854,0,1,20,1,1,1
6.09,69,0,7,3312,0,0,0,0,1,1
7.85,91,0,6,23823,0,0,0,1,1,0
8.19,89,2,2,21654,1,0,0,1,1,0
6.52,74,0,8,24999,0,0,0,1,0,1
8.27,71,1,2,8129,0,1,46,1,1,1
8.39,81,1,10,3679,0,0,0,1,1,0
6.96,72,1,4,11114,1,1,41,1,0,1
7.35,82,3,8,20219,0,0,0,1,1,1
7.88,89,3,6,6275,1,0,0,0,1,0
7.84,83,0,7,9817,0,0,0,1,0,0
9.71,73,1,1,14122,0,0,0,0,0,0
6.44,93,2,1,9289,0,0,0,1,1,1
8.69,82,2,2,5679,0,1,18,1,1,1
7.17,91,1,7,5927,0,0,0,1,1,0
8.02,69,0,1,15833,0,1,22,1,1,0
8.42,78,0,10,17590,0,0,0,0,1,0
6.49,83,0,9,12937,1,1,15,0,1,0
7.11,75,0,10,24546,0,0,0,1,1,0
6.3,79,2,4,23125,0,0,0,0,1,0
10.0,86,1,8,24036,0,0,0,1,1,0
7.84,79,1,6,8222,1,0,0,0,1,0
5.12,75,0,7,3566,0,0,0,1,1,1
7.88,70,1,4,14881,1,0,0,1,1,1
7.34,90,2,8,19998,0,0,0,1,1,0
6.14,93,2,3,24842,0,0,0,1,1,0
8.32,86,2,10,6744,0,0,0,1,1,0
9.84,85,4,8,9479,0,0,0,1,1,0
7.16,83,0,3,17450,1,1,37,1,1,1
7.41,70,1,1,20817,1,1,22,0,1,1
5.68,72,2,7,9818,0,0,0,1,0,1
8.48,78,0,5,3253,1,1,41,1,1,1
9.62,68,2,2,3627,1,1,44,0,0,1
6.44,86,0,4,7080,0,1,43,1,1,1
8.47,95,0,1,10373,0,1,33,1,1,0
6.7,91,0,4,13947,0,1,45,1,1,1
6.6,96,1,8,9379,0,0,0,1,1,0
7.78,84,2,3,18138,0,0,0,0,1,0
8.2,91,0,10,4468,0,1,13,1,1,0
7.7,100,0,5,14077,0,0,0,1,1,0
7.8,80,1,8,3357,0,0,0,1,1,1
9.43,80,0,2,21585,0,1,41,1,0,1
7.77,89,4,3,17140,1,0,0,1,1,0
7.23,76,1,3,22150,0,0,0,1,1,0
7.62,73,3,3,15877,1,1,30,1,1,1
9.15,86,0,1,16899,1,1,40,1,1,0
6.13,62,2,7,23731,0,0,0,1,1,1
6.82,88,2,6,5324,0,0,0,1,1,0
9.16,78,4,1,9840,0,0,0,1,1,0
8.22,73,1,5,8769,1,1,42,1,1,1
5.94,66,1,2,4174,1,0,0,0,1,1
6.35,87,1,5,21108,1,0,0,1,1,0
7.33,69,0,2,4425,0,0,0,1,1,0
6.78,78,2,7,9336,0,0,0,1,1,1
8.58,85,1,1,22749,0,0,0,0,1,0
5.28,86,3,7,19444,0,0,0,1,1,1
6.75,77,1,1,14245,1,0,0,0,0,0
8.43,72,1,6,24959,0,0,0,1,1,0
7.57,73,0,9,15471,0,0,0,0,1,0
8.21,72,1,2,7247,1,1,25,1,1,0
8.38,89,0,7,6840,0,1,21,1,1,0
8.3,79,0,2,8823,1,1,40,1,1,0
7.95,71,2,2,22260,1,1,35,1,1,1
7.42,87,1,2,10840,1,0,0,0,0,0
7.78,80,1,4,21604,0,1,43,1,1,0
9.36,73,0,5,13814,1,0,0,1,1,0
7.59,57,4,7,3602,1,0,0,0,1,1
7.92,86,0,7,23219,0,1,15,1,1,0
7.21,81,2,6,20440,0,0,0,1,1,0
8.72,70,1,7,3293,0,0,0,1,0,0
5.1,100,0,5,10987,0,1,39,1,1,1
6.41,60,4,4,11343,0,0,0,0,1,1
9.33,76,0,4,16868,0,1,47,1,1,1
7.68,86,3,6,14126,0,0,0,1,1,1
7.22,94,1,8,3605,1,1,36,1,1,1
7.49,56,2,8,19492,0,0,0,1,0,1
6.26,84,0,8,10013,0,1,38,1,1,1
8.73,99,2,8,22575,1,1,15,1,1,0
8.19,74,0,9,24235,0,0,0,0,1,0
7.04,68,1,7,20433,0,1,23,1,1,1
9.19,93,1,9,22376,0,0,0,1,1,0
8.84,89,1,4,24480,0,0,0,0,1,0
8.62,71,6,1,24209,0,0,0,1,0,1
8.82,96,3,5,3021,0,0,0,1,0,1
7.73,64,0,6,4656,1,0,0,1,1,1
6.35,88,1,1,12683,1,0,0,1,1,0
7.45,81,3,8,18181,1,1,47,1,0,1
8.42,92,2,7,9358,0,0,0,1,1,0
7.65,81,0,10,24108,1,0,0,0,1,0
6.55,75,1,3,23770,0,1,38,1,1,1
7.96,78,1,1,16830,1,1,34,1,1,1
7.34,72,1,7,21035,0,1,10,1,0,0
8.2,77,0,8,8451,0,1,11,1,1,0
6.22,82,0,7,16155,0,1,16,1,0,1
7.42,69,1,8,10557,1,1,22,1,1,0
8.26,87,1,2,21546,0,1,46,1,0,0
8.7,65,0,10,5213,0,0,0,1,1,0
5.66,85,3,2,22659,0,0,0,1,1,1
4.43,78,1,7,3895,0,0,0,1,1,1
8.95,75,0,5,4579,0,0,0,1,1,0
9.65,78,0,7,23290,1,1,29,1,1,0
6.26,78,1,3,16994,0,0,0,1,1,0
7.24,78,1,9,23917,1,1,19,1,0,0
7.22,85,3,1,19910,0,0,0,1,1,0
6.54,76,3,7,5577,1,0,0,1,1,1
9.1,76,2,3,13928,1,0,0,1,1,0
7.25,67,0,2,18134,1,0,0,1,1,0
6.66,80,1,1,24223,0,0,0,1,0,1
6.67,81,1,2,5980,0,0,0,1,1,1
7.86,65,2,1,18579,1,0,0,1,0,1
6.09,74,0,2,14656,0,0,0,1,1,1
5.47,81,0,7,14311,0,1,18,1,1,1
6.73,87,3,6,8126,0,0,0,1,1,1
6.75,73,0,1,24316,1,0,0,1,1,0
7.27,83,0,4,19302,0,0,0,1,1,0
8.63,65,2,5,19579,1,0,0,0,1,0
8.47,78,2,5,4354,0,1,26,1,1,1
8.16,90,3,9,8925,0,1,45,1,1,1
10.0,92,1,3,20616,1,0,0,0,1,0
8.28,81,1,9,8928,1,1,44,1,1,1
8.23,55,0,3,12761,0,1,33,1,1,0
6.36,68,3,9,11716,1,1,43,1,1,1
6.67,93,1,2,21623,0,1,44,1,1,1
7.86,60,1,3,5428,1,1,29,1,1,1
8.54,71,0,1,24938,1,0,0,1,0,0
5.91,78,0,1,20216,1,1,33,1,1,1
5.88,85,2,7,24406,1,0,0,1,1,1
10.0,73,0,3,24976,1,0,0,1,1,0
9.69,84,2,9,11712,0,0,0,0,1,0
6.41,91,3,2,7189,0,0,0,1,1,1
8.22,82,1,3,20975,0,1,46,1,1,1
6.49,67,1,2,9261,1,0,0,1,0,1
7.62,57,1,1,5032,0,0,0,1,1,1
5.33,86,0,3,23963,0,1,46,1,1,1
8.69,69,0,8,8377,1,1,16,1,1,0
8.55,80,2,5,5898,0,0,0,1,1,0
7.55,68,2,3,14645,0,0,0,1,0,0
7.68,51,2,10,9847,0,0,0,1,1,1
9.18,75,2,9,23580,1,0,0,1,1,0
5.21,74,1,1,10400,0,0,0,1,1,0
8.26,90,3,7,5679,0,0,0,0,0,1
7.55,94,1,8,11377,0,1,18,1,1,0
9.39,86,2,3,17067,0,0,0,1,0,0
9.59,83,1,4,20890,0,1,16,0,1,0
7.96,66,0,1,7948,1,0,0,0,1,0
6.57,82,4,3,6102,0,1,32,1,1,1
6.38,91,0,3,15943,1,0,0,1,1,0
6.91,82,0,10,16226,0,1,44,1,1,0
7.79,60,1,5,8424,1,1,32,1,1,1
7.06,84,0,4,18354,0,1,27,1,0,0
4.45,76,0,7,24290,1,0,0,1,0,1
8.9,87,0,10,10330,1,1,25,0,1,0
8.75,78,0,8,10066,0,0,0,1,1,0
7.84,89,1,4,14710,0,1,15,1,0,0
9.62,85,1,4,6918,0,0,0,1,1,0
9.5,88,0,1,8107,1,1,39,1,1,0
6.29,72,3,9,5026,0,1,43,0,0,1
7.92,71,0,7,21213,0,0,0,1,1,0
8.62,70,2,9,21208,1,1,20,1,1,0
7.29,81,1,6,23729,1,0,0,1,1,0
6.05,84,1,2,10867,0,1,27,1,1,1
9.73,88,2,10,24249,0,0,0,1,1,0
8.77,69,3,3,20982,0,0,0,1,1,1
7.61,64,1,5,6077,1,1,13,1,1,0
8.24,87,0,3,10084,0,1,34,1,1,0
7.74,91,1,6,15742,0,0,0,1,1,1
5.56,76,0,9,15200,0,0,0,1,1,0
5.94,91,1,10,19537,1,1,29,0,1,1
7.76,85,0,6,17075,0,0,0,1,0,0
4.72,97,2,8,16926,1,0,0,1,1,1
7.71,84,0,1,13575,0,0,0,1,0,0
8.73,75,2,3,21059,0,0,0,1,1,0
9.08,64,0,5,22932,0,0,0,1,0,0
7.63,95,2,3,19635,0,0,0,1,0,1
7.31,79,0,2,20534,0,1,46,0,1,1
7.14,93,1,8,13690,0,0,0,1,0,1
7.38,74,0,10,15183,1,1,46,1,1,1
7.43,70,0,6,10436,1,0,0,1,1,1
8.94,70,1,4,9508,0,1,44,1,1,1
9.1,79,0,7,14647,0,1,44,1,1,1
7.67,74,1,10,24600,0,0,0,1,1,0
6.85,75,1,10,12185,0,0,0,1,1,1
9.47,86,4,2,23560,0,0,0,1,1,0
9.52,79,0,5,4470,1,0,0,1,1,0
6.07,82,1,10,20373,1,0,0,1,0,1
8.39,79,4,4,8300,1,0,0,1,1,0
6.13,90,1,8,17393,1,0,0,1,1,0
7.61,58,0,3,18340,0,1,44,0,1,1
7.06,88,3,1,5854,0,1,11,1,1,1
5.99,93,0,9,14456,1,0,0,1,1,1
7.85,83,0,6,6469,0,0,0,1,1,0
8.75,68,2,9,15056,1,0,0,1,1,0
5.35,100,1,9,23092,0,0,0,1,1,1
7.4,84,0,6,21754,1,0,0,0,0,0
8.3,77,1,10,20103,1,0,0,1,1,0
8.47,84,2,4,19440,0,1,30,1,1,1
7.06,91,1,5,21912,0,0,0,1,1,0
9.11,71,1,3,22416,0,0,0,1,1,0
7.76,100,2,9,4546,0,1,41,1,1,1
8.89,60,2,4,10524,1,1,37,1,1,1
8.1,92,4,9,7275,1,0,0,1,1,0
6.3,89,1,1,14358,1,1,33,1,1,0
7.77,75,0,6,6046,0,0,0,1,1,0
7.63,69,0,5,14004,1,0,0,1,1,0
10.0,95,1,3,16600,1,0,0,1,0,0
8.58,90,1,3,24431,1,0,0,1,1,0
6.57,80,0,9,3582,0,1,35,1,1,1
9.58,88,2,7,4224,0,1,30,1,1,1
8.03,71,1,10,19664,0,1,46,1,0,0
5.68,78,0,4,9938,0,0,0,0,1,1
8.1,65,1,1,5575,1,0,0,0,1,0
8.89,96,1,3,20468,0,1,39,1,0,1
6.05,88,1,3,12158,1,1,16,1,1,1
7.58,92,2,8,5115,1,1,26,0,1,1
8.45,83,1,8,14615,0,1,24,1,0,0
7.5,80,1,7,7547,0,0,0,1,1,0
7.48,89,2,4,13610,1,0,0,1,1,1
8.9,77,1,2,24127,1,0,0,1,0,0
6.03,62,0,2,13534,0,0,0,1,1,1
7.42,84,4,7,4183,0,1,29,1,1,1
7.27,58,2,10,16336,0,0,0,1,1,1
6.05,85,1,8,7847,0,0,0,0,0,1
9.27,100,3,5,6492,0,1,27,1,1,0
6.62,83,3,7,15087,0,1,41,1,1,1
7.8,85,2,8,14579,0,1,30,1,0,0
6.62,93,1,6,19683,0,0,0,1,1,0
8.37,68,2,3,8740,0,1,32,1,1,1
7.64,70,1,7,5181,0,0,0,1,1,1
8.96,84,2,5,22090,1,1,36,1,0,0
5.36,91,0,6,19974,1,1,36,1,1,1
8.0,65,1,8,16647,1,0,0,0,1,0
7.27,83,1,3,15709,1,1,30,0,1,1
7.95,100,1,5,4336,0,0,0,1,1,0
8.77,100,1,4,17383,0,1,45,1,1,1
6.62,79,0,4,3372,1,0,0,0,1,1
7.32,80,1,3,16537,0,1,25,1,1,1
7.36,94,1,8,7867,1,0,0,1,1,0
5.9,88,2,8,7371,0,0,0,1,1,1
7.44,77,1,6,17822,0,0,0,1,1,0
5.87,100,2,8,20992,0,0,0,0,1,1
8.43,100,1,3,19781,1,1,45,0,1,0
7.28,71,1,7,8854,1,1,15,1,1,0
7.58,85,0,10,23062,1,0,0,1,1,0
8.96,92,4,9,13002,0,0,0,1,0,1
6.43,100,0,7,8730,1,1,29,1,1,0
7.87,90,1,10,17681,1,0,0,1,1,0
7.42,84,2,5,15460,0,0,0,0,1,0
7.96,76,1,5,23464,0,0,0,1,1,0
8.12,100,1,2,20148,0,0,0,1,1,0
9.09,76,4,7,4767,1,1,45,0,1,1
7.04,98,2,6,14687,1,0,0,1,0,1
8.48,89,0,2,16713,0,0,0,1,1,0
9.35,82,2,1,9492,1,0,0,1,1,0
7.28,65,0,3,5836,0,0,0,1,0,0
8.59,82,2,4,22892,0,1,14,1,1,0
7.56,77,0,1,7469,0,0,0,1,1,0
6.73,88,1,8,13316,1,0,0,1,1,0
8.46,92,2,9,7221,1,0,0,1,1,1
5.93,98,0,3,14277,0,0,0,0,1,0
10.0,100,3,2,23020,1,0,0,1,1,0
6.85,86,1,2,19420,0,0,0,1,0,1
9.48,94,1,4,9434,1,1,38,1,0,0
4.37,70,1,7,19028,0,1,13,1,0,1
8.85,83,1,6,19858,1,1,42,1,1,1
6.25,64,0,7,11707,0,1,12,1,0,1
6.96,87,2,9,6695,0,1,26,1,1,1
7.38,77,2,4,8018,0,0,0,1,1,1
5.51,68,0,5,13673,1,0,0,1,1,1
8.82,47,1,10,24843,0,0,0,1,1,1
7.74,70,3,8,21281,0,0,0,1,1,1
6.5,81,3,8,13360,1,0,0,1,1,1
8.72,83,0,4,9844,1,0,0,1,1,0
5.67,63,1,1,15365,0,0,0,1,0,0
7.6,93,1,6,5023,0,1,35,0,1,0
7.55,71,0,6,17295,1,0,0,1,0,1
6.33,95,2,4,20597,0,1,45,1,1,1
10.0,86,0,9,14663,0,0,0,1,1,0
6.37,92,2,10,17888,1,0,0,1,1,1
9.24,67,0,4,7766,1,0,0,1,0,0
8.22,78,1,2,7909,1,0,0,1,1,0
9.02,77,3,5,20316,0,0,0,1,1,0
4.82,100,4,2,13271,0,1,47,1,1,1
9.72,91,2,9,23493,0,0,0,1,0,0
8.11,68,0,4,11691,1,1,38,1,0,0
7.14,89,1,2,23695,0,0,0,1,0,0
7.8,87,1,2,14092,1,1,16,1,0,1
7.0,100,2,6,8367,0,0,0,1,1,0
6.62,96,2,2,9549,1,1,23,1,1,1
7.13,74,1,8,11574,0,0,0,1,1,0
6.79,71,0,9,12616,1,0,0,0,1,0
6.24,98,1,4,13141,0,1,46,0,1,1
6.47,89,0,1,8293,0,0,0,1,1,0
8.8,78,2,10,5659,0,0,0,1,1,0
9.09,84,0,8,15454,1,1,42,0,1,0
5.94,64,0,6,3902,0,0,0,1,1,1
6.15,87,0,8,12496,1,0,0,1,1,0
6.11,73,0,2,7315,0,0,0,1,1,1
6.7,80,0,2,11382,0,1,18,1,1,0
7.16,84,2,9,9150,1,0,0,1,1,0
8.32,90,1,7,17352,1,0,0,1,1,0
6.88,76,3,10,4775,0,0,0,1,1,1
3.79,68,0,4,15926,0,0,0,1,1,1
7.14,92,1,7,4604,1,0,0,0,1,0
10.0,87,1,9,11929,0,0,0,1,1,0
6.62,100,1,5,12036,1,1,40,1,1,1
10.0,78,2,4,10644,0,1,18,1,1,0
7.77,89,1,5,14777,1,0,0,1,1,0
9.83,87,1,4,16636,0,1,15,1,1,0
7.35,76,1,4,21322,0,0,0,1,1,1
6.71,81,0,3,20518,0,0,0,0,1,0
6.36,97,0,6,18993,0,1,21,1,0,0
8.29,85,0,5,21023,0,0,0,1,1,0
6.71,71,1,4,18394,0,0,0,1,1,0
7.41,91,1,7,9324,1,0,0,1,1,0
6.31,81,0,7,8593,0,0,0,1,1,0
6.49,81,1,6,5475,0,1,18,1,1,1
7.21,55,1,8,12308,1,0,0,1,1,0
7.95,83,0,5,13564,1,0,0,1,1,0
4.43,88,1,2,21796,0,0,0,1,1,1
8.14,70,1,4,13391,0,0,0,1,1,0
8.79,83,1,4,15871,1,0,0,1,1,0
8.43,84,1,6,21109,0,0,0,1,1,0
6.93,78,0,4,15213,0,1,21,1,1,0
7.17,82,0,9,12512,1,0,0,0,1,0
5.99,97,2,10,8540,1,0,0,1,1,1
7.43,78,1,1,7827,0,0,0,1,1,1
9.24,74,0,8,18224,0,0,0,1,0,0
7.45,82,0,9,14822,1,0,0,1,1,0
9.95,83,3,1,17956,1,1,47,1,1,0
9.06,83,1,5,9605,1,1,28,1,1,0
6.21,79,0,10,6556,0,0,0,1,1,0
6.96,61,0,6,8429,0,0,0,0,1,0
8.04,96,0,6,11918,1,0,0,1,1,0
7.26,81,2,1,8542,1,1,12,1,1,0
6.99,86,0,3,17487,1,1,18,1,1,0
8.94,72,2,10,18549,0,0,0,0,1,0
9.1,100,1,4,18193,0,0,0,1,1,0
6.03,81,1,9,11806,0,1,27,1,1,1
9.64,68,2,8,4322,0,1,14,0,1,0
7.64,89,3,8,4456,1,1,12,1,1,1
5.76,73,2,9,6932,0,0,0,0,1,1
7.32,76,1,7,19711,0,0,0,1,0,0
4.99,74,1,10,5850,0,1,40,1,1,1
7.26,80,3,5,11835,1,1,27,0,1,1
7.12,66,1,1,3215,1,0,0,1,1,0
8.05,84,0,6,5024,0,1,47,1,0,1
7.63,89,3,4,17236,1,0,0,1,1,0
6.6,86,3,9,19855,0,0,0,1,0,1
8.5,100,3,2,23443,1,0,0,1,1,0
9.16,84,1,2,11637,1,1,38,1,1,0
8.42,93,0,2,10229,1,0,0,1,1,0
7.96,71,2,2,16746,1,0,0,1,1,1
8.72,60,0,1,22592,0,0,0,1,0,0
8.82,68,2,7,11990,1,1,46,1,0,0
6.02,85,1,2,18057,0,1,15,1,1,1
7.66,93,1,8,4766,0,0,0,0,1,1
8.0,79,0,10,23141,0,1,27,1,1,0
5.04,90,2,10,10305,0,0,0,1,0,1
7.59,83,2,10,14690,0,0,0,1,1,0
8.63,85,0,6,8522,0,0,0,1,1,0
5.28,76,0,6,13371,0,1,42,0,0,1
7.57,83,1,7,18180,0,1,28,1,1,1
8.25,94,2,1,5193,0,0,0,1,1,0
9.06,65,1,10,13289,1,0,0,1,1,0
