promedio,asistencia,reprobadas,semestre,ingreso_familiar,beca,trabaja,horas_trabajo,internet_casa,computadora_propia,deserto,probabilidad_desercion,riesgo
9.75,54,2,7,3690,0,0,0,0,0,0,0.45950151689312924,1
5.72,50,1,9,27379,0,0,0,1,0,0,0.6470898746651305,1
4.09,60,4,4,5919,0,0,0,1,1,0,0.8678750939939833,1
7.18,67,1,4,4469,0,0,0,1,1,0,0.6949476943798167,1
4.79,76,4,4,9806,1,1,10,1,1,1,0.7963993780729075,1
6.41,77,3,4,12137,0,1,23,1,1,0,0.7670217841369157,1
6.57,82,3,7,7579,1,1,21,0,0,0,0.7564019303251039,1
7.24,93,0,10,5696,1,0,0,1,0,1,0.441572635562761,1
10.0,89,1,7,17114,0,1,26,1,1,0,0.08931997291923763,0
8.34,62,5,8,8793,0,0,0,1,0,0,0.5584100969045612,1
6.67,76,3,5,8661,0,0,0,0,0,1,0.8200624325236167,1
6.02,73,1,5,25782,0,1,15,1,1,1,0.5619691879865062,1
9.15,57,2,8,11866,0,1,47,1,1,1,0.6225870253542466,1
7.01,85,2,5,6939,1,1,16,1,0,0,0.5252996400370542,1
5.19,67,1,8,11493,1,1,31,1,0,1,0.8796486947864653,1
7.81,53,1,9,20997,0,1,25,1,1,0,0.38884057740168926,0
5.58,79,2,4,6249,0,0,0,1,1,1,0.7368808564349796,1
8.1,80,1,5,4703,0,1,32,1,0,0,0.5680035466672929,1
10.0,80,1,9,5064,0,1,28,0,0,0,0.4077962233844585,1
5.49,90,1,10,5014,0,0,0,1,1,0,0.8260089052921482,1
7.67,63,3,4,6137,1,1,51,0,1,1,0.8355111739330429,1
6.56,67,1,4,23908,1,1,33,1,0,0,0.6805262589694336,1
6.64,65,1,10,11023,0,1,30,1,0,0,0.6847469218312533,1
8.91,96,5,9,6047,1,0,0,0,1,0,0.41097692482750225,1
3.76,73,1,9,3693,0,1,34,1,1,1,0.9178165953198849,1
5.98,72,1,7,4085,0,0,0,1,1,0,0.7779446929461262,1
9.33,67,1,4,13021,0,1,34,1,1,0,0.37856459656707836,0
6.19,87,3,10,22365,0,0,0,0,1,0,0.6733554333666563,1
5.3,69,3,8,3566,0,1,38,1,1,1,0.9220101422270541,1
6.51,67,2,7,11168,0,0,0,1,0,0,0.8414445692095626,1
7.45,100,1,6,6433,0,0,0,1,0,0,0.3506121121393893,0
7.79,75,0,8,12839,0,0,0,1,0,0,0.27011214995444877,0
8.54,78,0,7,5987,0,1,43,1,1,0,0.49244800283565754,1
9.44,68,3,7,7813,0,0,0,1,1,0,0.46952054500049706,1
8.4,57,4,9,3899,0,1,43,1,1,1,0.7319205970972611,1
8.02,75,6,8,9991,1,1,10,0,0,1,0.5432642556531877,1
8.11,75,2,5,9940,0,1,29,0,1,0,0.4352960273730397,1
5.51,91,2,9,8477,0,0,0,0,0,0,0.7269632574612064,1
8.2,75,1,7,5165,0,1,26,0,0,1,0.5167780129227499,1
9.39,89,3,4,6901,1,0,0,1,0,0,0.363272480808665,0
6.43,54,1,6,12464,0,1,28,0,0,0,0.7070613996865595,1
8.16,75,3,6,6795,0,1,32,1,1,1,0.6963394794651454,1
8.66,100,3,4,30000,0,1,21,0,1,0,0.29180617849213064,0
7.36,63,1,8,17983,0,0,0,1,0,0,0.4177891743273781,1
7.48,93,2,5,4787,0,0,0,1,1,0,0.5754692040093848,1
5.58,80,1,7,13709,0,1,33,1,0,0,0.845780676560282,1
6.21,74,2,4,3762,0,1,35,1,0,1,0.8384345988978346,1
8.02,88,1,9,6445,0,0,0,1,0,0,0.3708943319069073,0
9.92,57,1,9,5349,0,1,21,1,1,1,0.3708926812566519,0
5.61,86,2,5,4288,0,1,46,0,0,1,0.8764436829510358,1
9.44,85,2,5,15239,0,0,0,1,0,0,0.22831331135287583,0
6.89,85,1,5,4545,1,1,35,0,0,1,0.7930215919701216,1
5.8,83,2,8,11356,0,0,0,1,0,0,0.7862079719644559,1
3.68,82,1,9,19418,0,1,34,0,1,1,0.8413811845833902,1
6.69,52,1,5,2365,0,1,25,0,0,1,0.7885292121652419,1
7.89,71,0,5,4407,1,1,49,1,1,1,0.6551772039487411,1
5.09,89,0,8,8927,1,1,19,1,1,1,0.7771878023936849,1
7.02,83,1,4,13251,0,0,0,1,1,0,0.3178296979542782,0
7.25,67,4,10,6438,0,0,0,0,0,0,0.8022202761090529,1
8.03,71,3,10,12436,0,0,0,0,1,0,0.5062039445827081,1
7.71,77,2,9,6655,0,1,31,1,0,0,0.6563772498141697,1
7.28,65,2,8,2493,0,1,33,1,1,1,0.7992082743733958,1
8.52,76,2,4,30000,0,0,0,1,1,0,0.2291048506168358,0
7.93,73,3,4,3642,0,1,22,1,0,1,0.5958960101559948,1
6.83,73,0,4,2791,0,1,36,1,0,1,0.7444303418459767,1
6.63,88,3,6,21885,0,0,0,0,0,0,0.6510956276337007,1
6.85,50,3,7,7703,0,1,51,0,0,1,0.8532310218376393,1
3.6,67,3,6,28404,0,1,12,0,1,1,0.8179960977919569,1
7.27,94,2,6,2000,0,0,0,0,1,1,0.6372312079179911,1
5.82,75,3,7,9106,0,0,0,1,1,1,0.8529991903272917,1
8.44,80,0,6,30000,0,0,0,0,0,0,0.12878928520310093,0
7.34,77,1,10,5835,0,1,47,1,1,1,0.7789752568767666,1
7.75,56,0,4,4672,1,1,29,1,1,1,0.5891437435113908,1
5.98,77,2,4,8019,0,0,0,0,1,1,0.6898659744323445,1
7.82,75,2,4,19709,0,0,0,1,0,0,0.4254617722615924,1
7.1,74,4,5,17901,1,0,0,1,0,0,0.6128954435466588,1
4.43,76,3,4,25572,0,1,36,1,1,0,0.842835323581647,1
4.29,64,3,4,10702,0,1,54,1,0,1,0.9074861111111112,1
4.44,98,2,4,30000,1,1,31,1,0,1,0.7935544031132267,1
7.56,50,3,9,12844,0,0,0,0,0,0,0.8153409507073589,1
7.72,48,2,5,14252,0,0,0,1,0,0,0.7047419016140374,1
7.18,75,2,6,2294,0,1,22,0,1,0,0.7124350688207783,1
8.38,58,2,4,3518,0,0,0,1,0,0,0.5655792887160712,1
8.36,96,4,10,21140,1,1,45,1,1,1,0.5768650295138297,1
4.95,60,5,10,11063,0,1,49,1,1,1,0.9130465922965924,1
5.79,86,2,5,11769,0,1,39,1,1,1,0.8448464761717469,1
6.71,55,2,4,8322,0,0,0,0,1,0,0.7369258576305012,1
7.99,64,3,10,5302,1,0,0,0,1,0,0.6164839252174442,1
8.11,92,5,4,7626,0,1,30,1,0,0,0.5722790779481957,1
5.94,93,1,7,11046,0,0,0,0,1,0,0.5519555224981041,1
9.42,56,3,9,10694,1,0,0,1,1,0,0.4724855659765894,1
7.87,50,1,4,27391,1,0,0,1,0,0,0.3312280634441238,0
7.55,93,4,5,3257,1,1,31,1,1,1,0.7339001903715776,1
7.13,68,2,4,9466,0,0,0,1,0,0,0.6662918167187125,1
7.73,78,0,4,10347,1,0,0,1,0,0,0.19866812815496399,0
4.15,80,1,7,11649,1,1,27,0,1,1,0.8509859139226785,1
5.85,87,5,4,6933,0,0,0,0,1,1,0.8390962084715125,1
5.98,77,4,5,2172,1,0,0,0,0,1,0.8478111047690398,1
8.09,81,3,9,5870,1,1,35,0,1,1,0.6623381599265891,1
8.02,64,2,8,8074,0,1,39,1,1,0,0.6213167743204508,1
6.59,55,2,7,7305,0,1,40,0,0,1,0.8230796287046281,1
10.0,58,2,8,15561,0,0,0,1,0,0,0.31817088637196994,0
3.0,73,3,9,9008,0,1,37,1,1,1,0.8979835026085027,1
5.88,86,2,5,4776,0,1,20,1,1,1,0.8005311849479213,1
10.0,55,2,5,3078,0,1,46,0,0,1,0.6626866585212173,1
8.38,60,5,9,10585,0,0,0,1,0,0,0.5379017833301889,1
4.46,76,2,9,5795,0,0,0,1,0,0,0.8561020337930616,1
8.43,75,3,9,5904,0,1,31,1,0,0,0.6704794452408619,1
7.85,84,1,6,10973,0,1,35,1,1,0,0.49793740433543104,1
9.14,70,2,6,15395,1,1,18,1,1,0,0.3878744295135551,0
9.11,81,5,7,19845,0,1,36,0,1,1,0.6215963667180773,1
7.13,61,3,8,2617,0,1,23,0,1,1,0.8006052507630191,1
6.12,48,4,6,7078,0,0,0,1,1,0,0.8156572367668754,1
6.47,100,0,7,20123,0,1,46,1,1,1,0.49442690127210265,1
6.62,62,2,4,5249,1,0,0,0,1,0,0.7968036411560903,1
5.17,67,3,4,15301,0,1,34,0,0,1,0.8970521423021421,1
7.23,94,0,8,6210,0,0,0,1,1,0,0.41500014408415986,1
6.88,98,2,4,3130,0,1,24,1,1,1,0.6982887953026764,1
6.0,92,1,10,2000,0,0,0,0,1,1,0.741919635802492,1
3.0,70,3,5,10872,1,1,35,1,1,1,0.8919891505553268,1
7.87,64,0,6,6785,0,0,0,0,0,1,0.3943259110049476,0
5.65,76,1,6,12473,0,0,0,1,1,1,0.6181665237027871,1
5.84,75,2,7,2889,0,1,28,1,1,0,0.8783646149602029,1
8.63,79,3,4,3065,0,1,30,1,0,0,0.6158302303680094,1
5.63,92,3,8,10022,1,1,15,1,1,1,0.8084950110914947,1
8.69,73,3,5,8353,0,1,28,0,0,1,0.685388493902039,1
6.83,63,0,5,5133,1,1,31,1,1,0,0.7153758973869268,1
4.04,66,3,10,4329,0,1,34,1,1,0,0.9183156692164046,1
6.68,67,3,5,14038,1,0,0,1,1,0,0.7704799254552842,1
6.01,62,3,4,8850,1,1,22,1,1,0,0.7729397588522586,1
7.27,68,1,5,18315,0,0,0,0,1,0,0.5417971289761152,1
6.61,93,1,9,2000,1,1,43,1,0,1,0.737905597567114,1
7.58,89,0,9,6390,0,0,0,1,1,0,0.32206737247559913,0
8.21,86,3,9,3687,0,1,35,1,1,1,0.6634319280865335,1
7.29,66,1,8,30000,0,0,0,1,1,0,0.3993023151897833,0
8.94,58,1,4,2000,0,0,0,1,1,0,0.3791642132713609,0
5.45,82,2,9,4161,0,1,34,1,1,1,0.9001626792325323,1
7.0,81,6,6,12711,0,0,0,1,1,0,0.7491029042983913,1
7.6,68,2,10,5831,0,1,31,1,0,1,0.7822480857850441,1
7.59,68,2,6,2000,1,1,16,0,1,0,0.7192649035261263,1
9.8,67,1,7,8841,0,0,0,1,1,0,0.1311576615106027,0
6.62,84,4,10,4997,0,1,43,0,1,1,0.8824483155733156,1
8.27,63,3,7,9190,0,0,0,1,0,0,0.5159824702011995,1
6.9,71,3,7,7787,0,0,0,1,1,0,0.7137738179623727,1
7.18,46,2,5,10217,0,0,0,1,1,0,0.690835502350691,1
5.05,70,4,7,2997,0,1,44,1,0,1,0.938786346415023,1
7.11,79,1,6,10336,0,1,45,1,1,1,0.7629978219664748,1
6.13,69,1,6,23168,1,0,0,1,1,0,0.5418035777371051,1
10.0,50,2,6,8608,0,1,34,1,1,0,0.5386516167655876,1
6.15,74,3,6,9617,0,0,0,1,0,0,0.8556058749435931,1
8.12,70,1,5,8652,0,1,30,0,0,1,0.5714296980754024,1
9.52,93,0,5,6097,0,0,0,1,0,0,0.1364938271437884,0
8.48,72,1,10,2267,0,1,48,1,1,1,0.6358282930192928,1
5.86,95,4,8,12480,0,0,0,1,0,0,0.8293130050430945,1
6.22,71,1,6,2488,0,1,28,1,1,1,0.7937038575352235,1
9.42,66,3,7,20913,1,0,0,1,1,1,0.3592267804936149,0
5.14,70,1,9,4171,0,1,46,0,0,1,0.9113384028252451,1
7.19,77,1,4,6073,0,0,0,1,0,0,0.4874303929800148,1
9.06,74,3,4,4817,0,1,34,1,1,1,0.6857057657684593,1
4.4,68,1,4,19629,0,1,41,1,0,0,0.8997838868647691,1
5.78,62,1,8,5445,1,1,39,1,1,1,0.8824059576044871,1
5.53,77,1,4,3829,0,1,51,0,1,1,0.8682348042179701,1
6.18,78,2,6,12034,0,1,29,0,1,1,0.6663437254395072,1
8.02,73,3,9,8108,1,0,0,1,0,0,0.5577185140495899,1
5.45,69,0,6,6462,0,0,0,1,0,0,0.7857670607020966,1
6.01,69,1,6,8964,1,0,0,1,1,1,0.6284160262706834,1
8.82,61,2,10,27803,1,1,40,0,1,0,0.6596306364559072,1
8.67,77,3,7,2853,0,0,0,1,1,1,0.487124881531105,1
6.44,84,1,6,5577,0,0,0,0,1,0,0.6422585348146117,1
5.53,90,1,9,4805,0,1,22,1,1,0,0.8581291097736531,1
5.04,70,1,10,6626,1,0,0,1,0,0,0.827126353961544,1
7.56,63,2,5,3663,0,1,43,1,0,1,0.8138544829353659,1
7.1,60,5,7,10814,0,1,43,1,1,1,0.8821019952269954,1
8.16,81,0,7,13374,1,0,0,0,1,0,0.1983306029110209,0
7.42,69,2,7,2000,1,0,0,0,1,0,0.76252095083466,1
7.59,77,3,8,10193,0,1,12,0,0,1,0.6703036495539203,1
4.64,70,2,5,8739,1,0,0,1,1,0,0.7479552986023572,1
8.14,63,2,7,7649,0,1,54,0,1,1,0.6745637831595647,1
4.08,64,2,5,5875,1,0,0,1,0,1,0.8026037763690255,1
9.48,48,3,9,4356,0,1,27,1,1,0,0.5745714734611794,1
4.8,84,1,4,14977,0,1,38,1,0,1,0.8893773101898103,1
6.45,75,4,8,2366,0,0,0,0,0,1,0.8755647835080125,1
5.27,68,2,5,3918,0,1,48,1,1,1,0.8868448855066502,1
9.1,83,1,9,15471,0,1,25,0,0,0,0.28004482597266445,0
6.87,72,4,4,25879,0,1,50,1,0,1,0.8016047987959755,1
8.12,57,3,6,5142,1,0,0,0,1,0,0.6210613413522956,1
8.0,75,2,4,8932,1,0,0,0,0,0,0.4805126547858746,1
5.38,69,2,4,15509,1,1,39,1,1,0,0.8336235883369503,1
5.77,89,1,6,30000,0,1,41,0,1,0,0.8438200263788496,1
5.12,67,0,8,4210,0,0,0,0,1,1,0.8481776465980809,1
5.71,73,2,6,2000,0,0,0,1,1,0,0.8536843490086848,1
8.14,86,1,4,4175,0,0,0,1,0,0,0.42724103356892007,1
7.76,81,4,7,22552,1,0,0,1,1,1,0.5108788490276498,1
8.06,62,2,5,4649,0,1,28,1,1,1,0.6635073960600743,1
5.62,68,3,7,4752,0,0,0,1,0,0,0.8846498025252294,1
5.45,64,4,9,15861,0,1,26,1,1,1,0.9150155608280608,1
8.81,79,3,5,8234,0,0,0,1,1,0,0.5035262074709811,1
7.56,71,4,7,10082,1,1,35,1,0,1,0.8140976535719182,1
7.39,77,3,6,30000,0,0,0,1,0,0,0.6284105516215808,1
6.81,75,0,8,10354,0,1,33,1,0,1,0.5020846351361058,1
7.91,81,3,6,21721,0,0,0,1,1,0,0.34701971491986966,0
8.9,53,4,7,18012,0,1,33,1,1,1,0.7232197025325894,1
6.52,82,1,9,2814,0,1,20,1,1,1,0.6582942791616863,1
6.16,97,1,8,5713,0,1,15,0,0,1,0.643525669601424,1
4.73,84,1,6,14710,0,1,31,0,0,1,0.8880620200877556,1
6.57,91,4,10,6924,0,1,18,1,1,1,0.7943805894782336,1
5.34,65,1,7,11128,1,1,27,1,0,1,0.8784150709541575,1
4.51,85,0,9,3297,1,1,15,1,0,0,0.8242634542744836,1
7.36,78,1,4,17406,0,1,30,1,0,1,0.5907904932166441,1
7.39,72,4,6,4738,0,1,39,0,0,1,0.8756488480130123,1
7.14,100,0,6,30000,0,1,42,0,1,0,0.5208483032845247,1
4.5,60,3,9,30000,0,1,22,0,0,1,0.8313905597670304,1
5.64,89,0,6,5630,0,0,0,1,1,1,0.7311999898672394,1
6.23,53,1,10,7080,0,0,0,1,0,0,0.6853625286150269,1
10.0,67,2,4,10991,0,0,0,1,1,0,0.29454362726800976,0
7.83,64,5,10,6310,0,1,50,0,1,1,0.802849621504227,1
8.57,82,4,10,15687,0,1,33,0,1,1,0.6631025120218618,1
6.95,90,1,8,9434,0,1,39,0,0,1,0.5953798146083361,1
5.33,73,0,4,4014,0,0,0,1,1,0,0.7918580050253438,1
10.0,73,2,9,11418,0,1,38,1,1,0,0.45541286115415375,1
7.5,62,4,6,12675,0,1,28,1,1,1,0.8144489713717651,1
7.57,83,0,7,5395,0,0,0,1,1,0,0.4005507514578622,1
8.44,83,3,7,10826,0,1,25,1,0,1,0.3923188714879894,0
6.78,63,2,9,9464,1,1,23,1,0,0,0.6800761680098365,1
7.57,83,1,5,16940,0,0,0,0,1,0,0.47364748935698636,1
4.98,60,4,10,10720,0,0,0,0,1,0,0.8910220697753709,1
7.37,90,2,5,7260,0,1,31,1,0,1,0.5880970766232914,1
4.98,76,1,8,9430,0,0,0,0,1,0,0.6967716170263905,1
4.62,59,0,6,3720,0,1,38,1,1,1,0.8700810099987731,1
7.67,76,5,10,8218,0,1,34,0,1,1,0.8048363242150006,1
5.38,86,0,4,5341,0,1,27,1,1,1,0.8502884122671273,1
6.18,84,3,5,3528,0,0,0,1,1,1,0.8453443368564983,1
6.94,79,1,4,14787,0,0,0,0,1,0,0.4398247458445198,1
6.79,60,1,4,26072,0,0,0,1,0,0,0.4766729022525464,1
9.13,66,1,8,2225,1,1,16,1,0,0,0.4635547661169466,1
6.86,97,2,4,6510,1,1,19,1,0,0,0.5776206206359298,1
7.95,76,4,10,22367,0,1,33,1,0,0,0.6809400135253465,1
8.27,87,4,9,22487,0,0,0,1,1,0,0.2902430705578619,0
4.47,73,2,4,8843,0,1,28,0,1,0,0.8300674294315936,1
4.65,89,3,6,3357,0,0,0,1,1,0,0.8917620806339328,1
7.6,63,2,7,27472,0,1,33,1,1,1,0.6143608311623019,1
6.13,74,4,10,30000,0,0,0,1,1,0,0.7398078957104649,1
5.25,86,3,8,10042,0,0,0,0,1,1,0.8146669764850956,1
8.27,93,1,6,5142,0,1,42,0,0,1,0.5660084492476907,1
7.63,77,3,5,8671,0,0,0,1,0,1,0.640236156739717,1
6.34,94,3,6,21514,0,1,20,0,1,1,0.6958761158446066,1
7.97,80,3,10,7798,0,0,0,1,0,0,0.5871150777810977,1
3.0,79,5,5,4861,1,1,39,0,0,1,0.8983940597800891,1
6.89,68,2,4,8435,0,0,0,0,0,0,0.74939458080619,1
8.57,71,1,7,5878,0,0,0,1,1,0,0.39314792003665033,0
8.07,60,0,8,2936,0,0,0,0,0,1,0.447556166099123,1
7.06,79,2,9,7756,1,1,27,0,0,1,0.5209644352035994,1
8.93,72,3,9,3259,0,1,19,1,0,0,0.574003708258546,1
7.98,78,1,5,6524,0,1,25,1,0,1,0.40364819888470094,1
6.46,68,2,4,15803,0,1,14,1,0,0,0.735019835848706,1
7.34,76,1,5,2768,1,1,31,0,0,0,0.7386775993614226,1
8.19,100,1,4,5235,1,1,30,1,1,0,0.39098043396987703,0
7.81,74,0,10,4055,0,0,0,1,1,0,0.47021402393802797,1
6.16,83,4,4,10212,1,0,0,0,1,0,0.8138506217268285,1
3.0,82,4,10,7118,1,0,0,1,1,1,0.8426213847550516,1
10.0,57,1,6,4924,0,1,35,0,1,0,0.5269469276638394,1
6.49,82,2,6,7297,1,1,40,1,0,1,0.8160583843550594,1
3.51,54,4,8,14271,0,0,0,0,0,0,0.8929198231196395,1
5.35,89,1,6,6449,0,1,32,1,1,1,0.8668272985399534,1
7.42,68,2,6,12563,0,1,42,1,1,1,0.832974151063934,1
3.95,67,1,4,19743,0,0,0,1,1,0,0.6725857005843946,1
7.73,66,2,8,6499,0,0,0,0,0,0,0.735322455696178,1
6.73,51,2,4,14167,0,1,23,1,1,1,0.6606288550630652,1
9.19,74,2,6,8275,0,0,0,1,0,0,0.4003210981625051,1
5.67,70,4,4,13603,1,1,48,0,1,1,0.9044313825958312,1
7.12,93,2,7,4632,0,1,27,1,0,0,0.6644990276907996,1
9.33,78,5,10,6310,0,0,0,1,1,0,0.49211298020144006,1
8.19,58,1,4,24938,0,1,48,1,1,1,0.5893575422694665,1
6.27,92,5,8,11163,0,1,52,0,0,1,0.8706133706979294,1
6.74,70,2,10,7927,1,1,47,1,0,1,0.8058512279493734,1
7.22,81,4,4,20165,0,0,0,1,1,1,0.5880572172635623,1
4.12,81,1,4,7244,1,1,24,1,1,1,0.809766862330136,1
7.76,67,5,5,15553,0,1,47,0,1,1,0.8294524944010238,1
7.76,50,1,9,9375,1,1,38,1,1,0,0.5364903352366586,1
5.87,56,2,8,4689,1,1,31,0,0,0,0.8980564227439228,1
5.93,67,2,8,3190,0,0,0,1,1,1,0.8244784922292984,1
7.24,87,0,9,13804,0,1,16,1,0,0,0.23901367603657608,0
8.92,82,1,5,4436,0,1,36,1,0,1,0.5385048776575647,1
5.95,85,2,4,8335,1,1,37,0,1,1,0.7809225757902228,1
6.44,53,1,7,3359,0,1,10,1,0,1,0.7926071470750764,1
6.2,52,2,10,7092,0,1,10,0,0,1,0.760771275117918,1
6.96,76,2,5,4474,1,1,38,0,1,1,0.8064989312158428,1
7.94,53,1,7,13678,0,0,0,0,0,0,0.4010159331466611,1
5.38,87,0,5,9567,0,0,0,1,1,1,0.5436829793420547,1
3.58,76,5,5,18150,0,0,0,0,1,1,0.810536390424161,1
6.61,90,3,4,16425,0,0,0,1,1,0,0.6590915471755497,1
9.24,79,1,10,5290,0,1,41,0,1,1,0.4796035740661129,1
5.61,72,0,4,8042,0,1,27,1,0,1,0.8334562979375285,1
8.15,71,3,8,20864,1,1,50,1,1,1,0.7060505788501145,1
7.25,62,2,7,4889,0,1,26,1,1,1,0.7729289468038202,1
5.27,98,1,4,13242,1,0,0,1,1,0,0.4747795616323402,1
7.4,57,5,4,12403,0,1,32,0,1,1,0.855147530378828,1
5.9,78,0,6,15945,0,0,0,0,1,0,0.454921539477035,1
6.3,62,1,9,6631,0,1,20,0,0,1,0.7519990797804265,1
6.5,52,3,9,10662,0,0,0,0,1,0,0.8968677608490032,1
5.16,95,3,6,12569,0,1,43,0,1,1,0.9212827625805565,1
6.72,51,1,10,2914,1,0,0,1,1,0,0.7560574813062526,1
9.43,64,3,9,8825,1,1,34,0,1,1,0.6550612320685849,1
7.62,82,3,8,12775,1,1,48,1,0,1,0.8233088467194924,1
9.2,97,2,4,30000,0,1,20,1,1,0,0.2153072788924182,0
5.35,74,0,4,8073,0,0,0,1,0,0,0.7154590341461085,1
10.0,54,2,5,5833,0,1,45,1,0,0,0.6467787597679241,1
7.94,72,4,4,11012,0,1,16,1,0,1,0.48874853811908786,1
7.53,81,1,10,4184,0,1,31,1,0,0,0.6482939650219061,1
6.04,66,1,6,4191,0,1,34,1,1,1,0.8354287386590018,1
5.42,67,3,9,4966,1,0,0,0,1,0,0.9010534537871239,1
7.12,89,2,6,8103,1,0,0,0,0,0,0.4667306662739577,1
9.26,89,3,6,2000,0,0,0,1,1,0,0.3762000381426392,0
7.49,71,2,4,14760,0,1,15,0,1,0,0.6695892272913069,1
10.0,85,0,5,17130,0,1,31,1,0,0,0.21242730137079988,0
6.48,74,0,7,9682,1,0,0,1,1,0,0.49227050057019633,1
4.64,46,2,7,6768,1,1,41,0,1,1,0.9059162716732796,1
6.26,85,0,5,2568,0,0,0,1,1,0,0.6312391153337996,1
9.14,58,0,4,3985,0,1,48,1,1,1,0.5469380089397672,1
8.97,47,1,5,2523,0,1,25,0,1,0,0.560939670676723,1
5.23,80,2,8,21862,1,0,0,0,1,0,0.6202376359192924,1
5.74,82,3,8,3599,1,1,16,1,1,0,0.8993659144618824,1
8.94,78,4,8,3732,0,0,0,1,1,0,0.4597425975139523,1
4.13,84,2,8,6186,0,1,15,0,1,0,0.842909426013141,1
8.01,82,2,6,12216,0,0,0,1,1,0,0.3600287095351146,0
5.51,84,3,4,10314,0,0,0,1,1,1,0.7883250740612933,1
6.48,77,4,5,17058,0,0,0,1,1,0,0.7460915164556806,1
6.19,83,1,7,11780,0,0,0,0,1,0,0.5879481629691133,1
8.32,52,2,6,15960,0,1,38,0,0,0,0.7035478526246712,1
9.14,67,3,5,6700,0,1,49,1,0,1,0.7487647804122262,1
6.12,92,2,8,2571,0,1,32,0,1,1,0.826591373903874,1
8.9,100,1,8,2790,0,0,0,1,1,0,0.3343561395833371,0
7.93,94,2,6,6303,0,1,21,1,0,0,0.49281791290625626,1
5.47,74,1,5,8826,1,0,0,0,1,0,0.6374700017571187,1
5.78,62,0,7,2139,0,0,0,1,1,0,0.7906326677980714,1
7.53,70,2,4,5461,0,0,0,1,1,0,0.7177999935907518,1
6.46,83,2,6,3193,0,1,46,1,1,1,0.849300895183248,1
6.36,70,2,10,14254,1,0,0,0,0,0,0.8235662889513223,1
8.45,75,1,8,4294,0,1,36,1,1,1,0.47590490822555226,1
7.62,100,2,5,5873,0,1,25,1,0,0,0.5471250032019546,1
5.01,86,5,5,11998,0,1,26,1,0,1,0.9202233877233879,1
8.89,94,2,8,2760,0,0,0,1,0,0,0.3514256977067095,0
8.1,40,3,9,7904,0,0,0,1,0,0,0.5615001320328316,1
7.79,78,2,6,17708,0,1,34,0,1,0,0.6743626337327963,1
7.99,87,2,5,10048,0,1,39,1,0,1,0.592544163352987,1
4.77,79,0,10,17366,0,0,0,1,0,0,0.6253234146443513,1
7.22,69,2,9,4707,0,0,0,1,0,1,0.8069084073853908,1
5.71,90,1,8,6214,1,0,0,1,1,0,0.7912058384090552,1
6.39,61,2,8,4888,0,1,29,1,1,1,0.8196607077562957,1
9.76,70,1,6,2406,1,1,51,1,0,1,0.6170595277503342,1
6.27,81,3,8,5853,1,1,27,1,1,0,0.8595620351870348,1
9.45,70,2,5,27039,0,1,52,0,1,0,0.6038636791270308,1
6.62,67,3,6,7530,0,1,23,0,0,1,0.7958650738150739,1
6.97,61,1,8,5930,0,1,37,0,0,1,0.8131412464169817,1
8.38,94,4,7,3721,0,1,23,1,1,1,0.47891276085026085,1
7.92,60,1,8,11671,0,0,0,1,1,0,0.3129882683430578,0
4.55,71,2,7,18694,0,1,34,1,1,1,0.8452404878618112,1
7.71,66,1,4,7261,0,0,0,1,1,0,0.4397876478988788,1
5.92,70,2,6,11687,1,1,30,1,1,1,0.8419280443069138,1
6.52,80,4,8,9805,1,1,32,1,1,0,0.8699890734265733,1
7.53,58,1,6,6583,0,0,0,0,1,0,0.5997667584952029,1
6.15,90,2,6,11095,0,1,10,0,1,0,0.6888987553267277,1
3.86,60,1,6,18930,1,1,23,1,0,1,0.8376329478485051,1
6.97,75,2,5,10202,1,1,27,1,1,0,0.4925255219926271,1
6.75,98,4,10,2982,0,1,33,1,1,1,0.8288803071928073,1
5.97,79,1,8,12233,0,0,0,1,1,0,0.5233829312947555,1
5.2,100,5,10,3147,1,0,0,1,0,1,0.8648937556996384,1
6.8,68,1,6,15427,1,1,28,1,1,0,0.6195559826105154,1
7.07,78,1,7,5174,0,0,0,1,1,0,0.5747981135981678,1
6.42,40,1,7,8867,0,0,0,1,1,1,0.6233689790272842,1
8.64,66,1,7,3649,1,1,30,0,1,1,0.6032480484874231,1
6.74,94,5,6,4400,0,0,0,0,1,0,0.796758187300744,1
7.2,81,1,8,9342,1,0,0,0,0,0,0.48025795166285384,1
4.74,81,3,7,18710,0,1,28,1,0,1,0.875156924130221,1
6.57,77,2,9,5982,0,1,23,0,1,1,0.7035237114310258,1
10.0,73,3,4,8624,1,1,21,1,0,1,0.3933920731616165,0
3.98,62,2,8,7320,0,1,42,0,0,1,0.8747321592880803,1
8.36,81,1,4,11040,0,0,0,0,0,0,0.3588237412269535,0
7.39,54,1,8,28849,0,1,35,0,1,0,0.6228008410139165,1
6.84,75,5,8,3493,1,1,19,1,0,1,0.8351374084249084,1
6.84,87,5,6,6558,0,1,27,1,1,1,0.7657515376350515,1
7.19,68,3,4,17218,0,0,0,1,1,0,0.6376578066541299,1
4.57,68,2,9,7540,0,1,33,1,0,1,0.8678855153274654,1
9.48,81,1,4,5547,0,0,0,0,1,0,0.20938972691395297,0
7.64,61,3,7,9865,0,1,44,1,1,1,0.826671419675096,1
9.14,73,2,4,23696,0,0,0,1,1,0,0.32693868005708937,0
7.83,56,0,8,17359,0,1,15,1,1,0,0.29532797583823134,0
